frame_index,file_name,mjd_utc,weather,background_rms,shift_x,shift_y,registration_stars,target_flux,target_snr,comp_1_flux,comp_1_snr,comp_2_flux,comp_2_snr,comp_3_flux,comp_3_snr,comp_4_flux,comp_4_snr,comp_5_flux,comp_5_snr,comp_6_flux,comp_6_snr,comp_7_flux,comp_7_snr,comp_8_flux,comp_8_snr,comp_9_flux,comp_9_snr,comp_10_flux,comp_10_snr,bjd_tdb,ensemble_flux,differential_flux,reject_registration,reject_target_flux,reject_target_snr,reject_nonfinite_flux,reject_comparison_ensemble,reject_background,accepted,rejection_reason,hours_from_expected_mid,detrended_flux,transit_model
10,WASP-2260824052115.fits,61276.22334722222,2.0,4.922112941741943,44.743494740150254,29.734432886181935,11,480.0,11.972485012280679,2239.5,71.20669258812326,1976.0,53.852999542295116,1753.0,55.188879610169096,2304.0,73.25752164457958,1542.5,42.038588964569946,1330.5,41.88750959573873,1315.0,35.48531172066125,1842.0,69.58899001159028,2419.0,65.27678254926202,1309.5,35.336894067076734,2461276.7291928646,0.6012371510811693,1.2753256540459188,False,False,False,False,False,False,True,accepted,0.16554875671863556,1.175654205511753,0.9434899098918013
11,WASP-2260824052415.fits,61276.22534722222,2.0,4.882362365722656,38.121317946730215,30.22742009522159,11,359.5,11.666296920593917,2336.0,81.02725878870167,2042.5,65.60225601099741,1810.5,68.39895028012172,2285.75,78.50312600878122,1679.5,63.44989615877627,1492.5,35.24075990509586,1341.0,42.218076187813324,1995.0,53.835130709292166,2479.5,78.8376844261003,1417.0,39.010343109319805,2461276.7311928053,0.623265305933641,0.921407215663129,False,False,False,False,False,False,True,accepted,0.21354733407497406,0.849640445129042,0.9434899098918013
12,WASP-2260824052715.fits,61276.22734722222,2.0,4.705419540405273,36.63423011316078,28.940046189447486,10,445.0,12.250954610901422,3084.5,84.06355115800065,2674.5,83.38648740975175,2299.5,62.05207171228939,2981.5,81.25643630331624,2196.5,76.1885162368935,2046.0,65.05420541875426,1787.5,56.8349912932665,2578.5,80.39336615668158,3310.0,90.20922494180002,1920.0,59.862425061403385,2461276.733192746,0.8348110215881419,0.8515251972308222,False,False,False,False,False,False,True,accepted,0.26154591143131256,0.7854276236889499,0.9434899098918013
13,WASP-2260824053017.fits,61276.22934722222,2.0,4.70921516418457,37.90133160094134,33.61216875161455,11,407.0,10.876788839281776,2445.0,80.18343995061653,2241.5,71.27028418677307,,,2461.5,65.7818568252877,1763.75,60.57525472951455,1645.5,52.31998778913008,1634.5,51.45819949961289,2124.0,66.2228077241775,2720.5,84.82069134351454,1459.5,39.38464825574532,2461276.7351926863,0.6897057385863721,0.9426625124818009,False,False,False,False,False,False,True,accepted,0.30954447761178017,0.8697411923813821,0.9434899098918013
14,WASP-2260824053316.fits,61276.23134722222,20.0,4.703463077545166,37.3913170624723,30.793401876401845,11,518.5,13.99173697883107,3277.5,125.05287874484875,2919.5,92.82783612905821,2487.0,66.46332639629921,3139.5,86.43117303578654,2108.5,56.34818001873618,2113.5,57.60036160558741,1916.0,51.203752865021826,2556.0,60.95254730584161,3248.5,104.33729676951044,1910.0,60.72997671056728,2461276.737192627,0.8687011338032712,0.9534634273551671,False,False,False,False,False,False,True,accepted,0.35754305496811867,0.8799601665739487,0.9434899098918013
15,WASP-2260824053616.fits,61276.23434722222,20.0,4.649710655212402,32.507753175208364,24.862950132133392,11,660.0,17.63803595559207,3517.0,111.82582622568854,3310.5,103.21591571134162,3177.5,99.069195641984,3677.0,116.91315411767324,2733.0,86.89791955496355,2467.0,65.92884045825096,2245.5,60.5948802043687,3076.0,83.00594589563042,4215.5,134.03519205413423,2073.0,77.55925447018078,2461276.7401925377,1.0318754306565585,1.0217445514432866,False,False,False,False,False,False,True,accepted,0.4295409098267555,0.9433853525793943,0.9434899098918013
16,WASP-2260824053915.fits,61276.23634722222,20.0,4.675424575805664,33.63740698492023,24.396139703084657,11,922.5,29.629415505579004,5650.5,179.66216408537196,4306.5,136.9286097927005,3615.5,136.5901158452251,5199.25,151.09436077748302,3230.5,124.51099419937947,3200.0,102.77954430119546,2904.0,93.27243645333488,4319.0,124.3008720385583,5012.75,179.33721745117816,3700.0,101.8618697985062,2461276.742192478,1.3243963486828205,1.1126896974531633,False,False,False,False,False,False,True,accepted,0.47753947600722313,1.0276521299039516,0.9434899098918013
17,WASP-2260824054216.fits,61276.23834722222,20.0,4.639049053192139,30.832212204643213,24.536855915499217,11,852.5,26.579540294190828,4258.0,135.38651352544267,3862.5,124.05812183230233,3310.0,100.20091976839669,4653.5,124.3615156353753,3056.5,98.17052411143872,2819.0,82.7375615048357,2672.0,85.8209194914982,3883.5,103.78380702051788,5068.5,161.15700887827762,2680.0,72.31987483754536,2461276.7441924186,1.2159883211753355,1.1199294125996935,False,False,False,False,False,False,True,accepted,0.5255380533635616,1.0346370064054469,0.9434899098918013
18,WASP-2260824054516.fits,61276.24034722222,20.0,4.37379264831543,24.44240507479975,21.88680400426894,6,811.0,25.53233392119061,3037.5,96.57974044939692,3768.5,108.45747540572053,3169.5,91.2182481885183,3699.5,110.81921161717051,2852.5,82.09498436906404,3035.5,81.91305226468991,2800.0,87.29936988121327,2277.0,62.68634527870233,4646.0,126.61995742586188,1858.0,59.07659514567226,2461276.746192359,1.05969546370477,1.222546666398162,False,False,False,False,False,False,True,accepted,0.5735366195440292,1.1297650535619792,0.9434899098918013
19,WASP-2260824054815.fits,61276.24234722222,20.0,4.434134006500244,17.96250686149557,15.036040682066158,1,-26.5,-0.8342871133311358,-93.0,-2.9570093372161033,264.5,10.091986705724636,2.0,0.06359159864980868,27.0,0.8500283796204026,-2.0,-0.06359159864980868,82.0,2.556624403664103,-70.5,-2.663422256143928,10.0,0.31795799324904334,0.5,0.01574126628926671,-42.5,-1.3650408227502522,2461276.748192299,0.0003537845485230239,-119.6555037446812,True,True,True,False,True,False,False,registration;target_flux;target_snr;comparison_ensemble,0.6215351857244968,-110.60652304967932,0.9434899098918013
20,WASP-2260824055115.fits,61276.24434722222,20.0,4.509464263916016,23.997359093682803,13.764421857615645,1,47.0,1.4944025682705038,-18.0,-0.5903075333787721,73.5,2.313966144522207,-2.0,-0.06423721518824717,123.0,3.8723515071596113,50.5,1.6219896835032408,-96.0,-2.7628811566801565,-14.5,-0.4610390902111129,153.0,4.08881742606907,-36.5,-1.1380096430943873,-32.5,-0.8770134075448598,2461276.7501922394,-0.003033969226004557,-24.74641850713356,True,False,True,False,True,False,False,registration;target_snr;comparison_ensemble,0.6695337519049644,-22.881570021425997,0.9434899098918013
21,WASP-2260824055415.fits,61276.24634722222,20.0,4.540072917938232,21.77785843675764,13.76494816176401,1,-50.0,-1.55891731930738,-125.5,-3.4203195559504236,324.5,8.84377446936982,60.0,1.6191016754674334,-28.0,-0.763099183797704,-56.5,-1.796462661857095,213.0,5.692275240213805,-21.0,-0.8012541429875893,22.0,0.6859236204952471,22.5,0.7083569830170021,59.5,1.855111609975782,2461276.7521921797,0.00587340685784723,-13.59895651807763,True,True,True,False,True,False,False,registration;target_flux;target_snr;comparison_ensemble,0.717532318085432,-12.577794487195058,0.9434899098918013
22,WASP-2260824055715.fits,61276.24834722222,20.0,4.490661144256592,20.213827761689004,13.802520099565811,1,-82.5,-2.6231534443046076,-38.0,-1.0254310611293747,442.0,13.915279399711775,-7.0,-0.24280428575381496,-33.5,-0.9129936663293959,-8.0,-0.2494267710891808,199.5,6.919922143983726,3.5,0.10912421235151659,46.0,1.4481964986125375,-13.0,-0.34741585973135897,-49.0,-1.5579941669203126,2461276.75419212,-0.0025889204269512597,50.9050552532385,True,True,True,False,True,False,False,registration;target_flux;target_snr;comparison_ensemble,0.7655308842658997,47.09613860169058,0.9434899098918013
23,WASP-2260824060015.fits,61276.25034722222,20.0,4.6698713302612305,21.520683780439498,14.692007639468272,2,45.5,1.7360506431397769,61.5,1.9361757535798056,168.0,5.3416942865839285,-40.5,-1.1149745207674329,240.5,7.571549085137289,62.5,1.798750753046977,-65.25,-1.643388200599445,-62.0,-1.8196980536714484,158.0,5.023736293334885,-41.0,-0.9680878767899029,26.5,1.011106418531958,2461276.7561920597,0.016161027333629965,4.49746817264753,False,False,True,False,True,False,False,target_snr;comparison_ensemble,0.8135294392704964,4.162152620349783,0.9434899098918013
24,WASP-2260824060315.fits,61276.252347222224,32.0,5.333005428314209,22.30663854760475,14.804640495334198,0,36.0,0.9714610052804601,8.0,0.2158802233956578,-23.5,-0.6341481562247447,8.5,0.2293727373578864,42.0,1.0791852151625525,2.0,0.0623566927722952,57.0,1.2082403743463648,-20.5,-0.5899902469994085,49.0,1.322266368298404,32.0,0.8635208935826312,80.5,2.1722947479188064,2461276.758192,0.005148432742129946,11.16999873570375,True,False,True,False,True,False,False,registration;target_snr;comparison_ensemble,0.861528005450964,10.340191394662465,0.9434899098918013
25,WASP-2260824060615.fits,61276.254347222224,32.0,4.272793769836426,22.30663854760475,14.804640495334198,0,-11.5,-0.3620491246531344,-47.0,-1.479679031191071,-34.0,-0.9174909494315456,16.75,0.48676838832963226,21.5,0.690550063273657,-15.0,-0.46767519579221395,-41.0,-1.3036277723210778,-99.5,-3.7226945585060234,4.0,0.1259301303141337,16.5,0.5194617875458015,-65.5,-2.4745270606727274,2461276.7601919402,-0.00808864967081345,2.2711586947622764,True,True,True,False,True,False,False,registration;target_flux;target_snr;comparison_ensemble,0.9095265716314316,2.1030447891703434,0.9467356589752599
26,WASP-2260824060915.fits,61276.256347222225,32.0,3.992232322692871,22.30663854760475,14.804640495334198,0,-60.0,-2.2667423456544067,2.0,0.07555807818848023,-43.75,-1.5025754185209137,8.5,0.32112183230104097,10.0,0.3211860759412358,-6.0,-0.22448409398026273,-68.0,-2.162114354093495,74.5,2.533949242655996,-38.0,-1.1963362379842701,-46.0,-1.7378357983350452,-5.0,-0.1717229049738187,2461276.76219188,-0.0024552686739264785,39.03713120492581,True,True,True,False,True,False,False,registration;target_flux;target_snr;comparison_ensemble,0.9575251266360283,36.15801320006588,0.9568476598564731
27,WASP-2260824061215.fits,61276.25934722222,32.0,4.422469139099121,22.30663854760475,14.804640495334198,0,72.5,1.9564145245231488,-48.0,-1.2952813403739467,-15.5,-0.418267932829087,-30.75,-1.0560958655889852,-57.0,-1.830760632865044,20.0,0.623566927722952,-88.0,-2.7980303405915814,11.5,0.35855098344069736,-29.0,-1.0955921337329633,118.0,3.7149388442669444,-30.75,-0.8936195785752951,2461276.76519179,-0.008625248450438949,-13.427404109122104,True,False,True,False,True,False,False,registration;target_snr;comparison_ensemble,1.0295229703187943,-12.442487923527914,0.9720156635327474
28,WASP-2260824061516.fits,61276.26134722222,32.0,4.4994988441467285,22.30663854760475,14.804640495334198,6,79.0,2.4871200737041406,259.0,8.153975937840157,182.75,7.671243771635979,133.0,4.187176832944946,169.0,5.428044683406885,194.0,6.048599198912634,142.0,4.515003504136415,60.5,1.8862899563619298,129.5,3.4945611162172106,280.0,9.616482678533847,92.0,2.896392997225075,2461276.76719173,0.0513037435288605,2.4598221179727546,False,False,True,False,True,False,False,target_snr;comparison_ensemble,1.077521525323391,2.280051124790882,0.9821276644139606
29,WASP-2260824061815.fits,61276.26334722222,32.0,4.753149509429932,15.76643437828973,13.606861501565561,0,-28.5,-0.7616424617187485,-23.5,-0.6469605243959178,0.25,0.0072651998258154065,-1.5,-0.05723243878482781,5.5,0.20577708614857415,15.0,0.44932779409583934,56.5,1.796462661857095,-40.0,-1.2847443037649433,23.0,0.6619402771212876,42.5,1.1582755468358008,-4.0,-0.10901416911395771,2461276.7691916698,0.0007841790365784242,-58.05709465043534,True,True,True,False,True,False,False,registration;target_flux;target_snr;comparison_ensemble,1.1255200803279877,-53.82969666648486,0.9922396652951737
30,WASP-2260824062115.fits,61276.26534722222,32.0,5.055298328399658,15.76643437828973,13.606861501565561,5,-94.5,-2.5254460572779553,148.0,4.75355392393029,135.75,3.9450035054177657,350.5,11.14442766337897,86.5,2.696926962401767,216.0,5.6076108703160745,104.5,3.322661029452503,43.5,1.3971594303443757,325.0,8.685396493283974,292.5,9.300271302534519,56.0,1.526198367595408,2461276.7711916096,0.04446248660380052,-3.3951872237566363,False,True,True,False,True,False,False,target_flux;target_snr;comparison_ensemble,1.1735186353325844,-3.14888028090291,1.0
31,WASP-2260824062415.fits,61276.26734722222,32.0,4.69504451751709,20.508514666972673,15.369047216095552,1,-19.0,-0.5923885813368044,-46.0,-1.2536629448105137,27.0,0.8584865817724171,-15.0,-0.5202948980438892,50.5,1.3763038850637161,38.5,1.059914050606078,-35.75,-1.082230477861082,123.0,3.3862189149233144,55.5,1.7646668625321906,142.0,5.52972738600613,-32.5,-1.2400361736712693,2461276.7731915493,0.010946424145856509,-2.772726261586463,True,True,True,False,True,False,False,registration;target_flux;target_snr;comparison_ensemble,1.221517190337181,-2.5723214603039892,1.0
32,WASP-2260824062715.fits,61276.26934722222,32.0,4.062787055969238,17.396396623764673,15.241303510415264,11,636.5,22.53310807421832,3582.0,134.01700410621683,3513.5,132.73665385761262,3568.0,113.44741199125868,3783.0,120.28350884611311,3119.0,98.19401911244576,2664.0,104.83861792806991,2686.0,84.56208250594078,3997.5,157.31695764544276,4880.5,153.6505002495324,1957.75,56.89377983596045,2461276.775191489,1.1043967394429424,0.9206593306787173,False,False,False,False,False,False,True,accepted,1.2695157453417778,0.8543642441212018,1.0
33,WASP-2260824063016.fits,61276.271347222224,32.0,3.7782530784606934,12.233720617718689,16.16936573976929,11,606.0,23.84842434850239,3289.0,104.57638397961036,3284.0,88.61883170391752,3415.5,108.59855259421076,3564.5,151.11483559149534,2929.5,124.19439216307634,2431.5,91.85973355764483,2534.0,96.6846665871691,3149.0,121.3697943766742,4477.0,172.55400743866952,1936.5,93.29652540903047,2461276.777191429,1.000875656742557,0.9672041793497858,False,False,False,False,False,False,True,accepted,1.3175143003463745,0.8978177076640276,1.0
34,WASP-2260824063315.fits,61276.273347222224,41.0,3.3373637199401855,13.69739178217614,14.808029526968852,11,2686.5,111.6808367551807,15875.0,499.7852046842182,13690.75,574.6926438660754,11461.5,433.00445657863304,15866.5,432.4183285616525,10586.5,499.9347467139662,10053.75,542.6014489910236,9207.0,434.7895161758359,12607.5,400.8655399887314,16366.0,441.63696701166697,9853.5,368.65900333908644,2461276.7791913687,4.1853382041338065,1.0253731806158901,False,False,False,False,False,False,True,accepted,1.3655128553509712,0.952089749749798,1.0
35,WASP-2260824063615.fits,61276.275347222225,41.0,3.635195255279541,17.678618895747235,14.385045507200488,11,2192.0,83.63567054422838,13645.0,520.6244181459837,11372.0,429.62323257969854,9471.0,298.1710660512901,13381.0,455.1244941742266,8477.0,417.0030800376542,8014.0,308.87822551116767,7640.0,300.6633036675879,10930.5,340.7949151737863,13081.5,429.0059998830226,8591.5,273.1736098999156,2461276.7811913085,3.4057848877478545,1.0281322982805765,False,False,False,False,False,False,True,accepted,1.413511410355568,0.9549286161111102,1.0
36,WASP-2260824063916.fits,61276.277347222225,41.0,4.0792083740234375,12.41054916835185,12.32710899959082,11,1512.0,48.56333468231485,9757.5,368.6289739620479,7641.0,288.6696377190887,6571.5,250.73531431633063,8907.0,280.4149176769972,5842.5,220.72403590809785,5534.5,217.80380289898758,5162.5,164.14581401481863,7630.0,247.604577202035,8968.0,246.8911482035145,5817.0,221.94739760756224,2461276.783191248,2.3198173649455347,1.0411748354661936,False,False,False,False,False,False,True,accepted,1.4615099541842937,0.967323135011174,1.0
37,WASP-2260824064215.fits,61276.279347222226,41.0,4.056607246398926,10.864442279287616,8.204900930216525,11,1486.0,56.69826935616941,8677.0,275.89215074219493,7189.5,226.34366797336608,5813.5,221.81385525039764,7972.0,233.97794973981914,5536.0,176.0215450626704,5163.0,164.1617119144811,4925.5,174.37050089483478,6628.25,192.62224298184387,8457.0,263.67527538765023,5464.0,172.02055800910665,2461276.7851911876,2.165597474807912,1.0961418013028772,False,False,False,False,False,False,True,accepted,1.5095085091888905,1.0186868373371496,1.0
38,WASP-2260824064516.fits,61276.281347222226,41.0,4.596277713775635,8.765368176634638,8.54707538129361,11,517.0,16.11920508163831,2793.5,88.82156541412026,2450.0,77.1322048174069,2168.0,59.6855496549085,2743.5,73.31810855176795,1847.5,71.94486863131215,1775.0,56.437543801705196,1442.0,39.69859898633674,2589.5,80.73632796692921,3002.0,96.420059997559,1669.5,70.77744929723706,2461276.787191127,0.7397407059395201,1.1164433532156113,False,False,False,False,False,False,True,accepted,1.5575070530176163,1.0378551070059716,1.0
39,WASP-2260824064815.fits,61276.28434722222,41.0,4.173313617706299,9.30496080160276,12.403774521200916,11,344.5,13.277832379410688,1440.0,53.87618255526305,1390.5,44.66092385962884,1175.5,37.00771704606604,1594.0,50.68250412389751,1042.25,36.518856834518516,1007.0,39.62931240749489,1109.0,41.896954355512285,1114.0,35.07154129248624,1803.0,54.009200850319885,954.5,37.563236040669196,2461276.790191036,0.4275483534237493,1.2871514634801127,False,False,False,False,False,False,True,accepted,1.6295048743486404,1.197068153251264,1.0
40,WASP-2260824065115.fits,61276.28634722222,41.0,4.370800971984863,11.285671836877214,9.150409580960854,9,96.0,3.777968213624141,290.0,11.06493816506671,288.0,7.771688042243681,205.0,5.586976167090333,350.0,13.489815189531903,230.5,6.2819414951918136,141.0,3.8427494612670094,181.5,5.770937577470137,152.0,4.932620672963213,350.5,11.14442766337897,159.0,5.005722679986815,2461276.792190976,0.08637623603918526,1.7754262007699535,False,False,False,False,True,False,False,comparison_ensemble,1.6775034293532372,1.6516499858709408,1.0
41,WASP-2260824065416.fits,61276.288347222224,41.0,4.432646751403809,4.84288860972282,10.646477912521078,10,88.0,2.7436944819809885,636.0,17.6906771504019,586.5,18.464505357309854,476.5,12.986312895700213,560.5,14.978968413802054,422.0,11.50099484152254,447.0,14.072692062604442,315.5,10.031574687007318,552.5,17.22603637834655,640.5,19.969730860327537,341.5,10.85826546945483,2461276.7941909153,0.1610743202142671,0.8727342737514349,False,False,True,False,True,False,False,target_snr;comparison_ensemble,1.725501973181963,0.8121264082269122,1.0
42,WASP-2260824065715.fits,61276.290347222224,41.0,4.317746162414551,8.885160908033598,10.399573646023242,10,49.5,1.9078452910909407,463.5,17.510584620180293,408.5,11.246101030456698,284.5,9.330138513681147,448.0,13.967899180994124,341.0,11.183048271231181,228.5,8.632510433033866,360.0,11.80615066757544,357.5,10.492613777218432,509.0,16.517788964067602,280.0,8.993210126354603,2461276.7961908546,0.12404523738578882,0.6374568189360733,False,False,True,False,True,False,False,target_snr;comparison_ensemble,1.7735005170106888,0.5933604791063897,1.0
43,WASP-2260824070015.fits,61276.292347222225,41.0,4.507963180541992,9.567780212896821,9.645152154566347,11,282.0,8.792293680893623,1602.0,61.1242446221961,1376.5,37.514500946340696,977.0,31.064495940431534,1490.0,47.37574099410746,974.0,30.66398673149156,869.0,27.358320810745546,762.5,23.773489119437542,1304.0,41.46172231967525,1362.0,37.49618017988255,980.5,31.49229474603817,2461276.798190794,0.3758637614552799,1.198517333734593,False,False,False,False,False,False,True,accepted,1.8214990608394146,1.115933836460828,1.0
44,WASP-2260824070315.fits,61276.294347222225,42.0,4.786745071411133,5.802013911242014,9.641864634398189,10,181.5,5.658869869085789,565.5,15.568347938123043,556.5,16.172334812265095,474.5,15.087106779667108,577.0,15.419919312691855,374.5,12.028418543999281,317.5,11.994844912421236,286.5,9.29734093949974,503.5,13.455683490364557,535.0,18.3743508321986,358.5,11.514520822493303,2461276.8001907333,0.14481934965507443,2.002053613187611,False,False,False,False,True,False,False,comparison_ensemble,1.8694976046681404,1.864644943677121,1.0
45,WASP-2260824070615.fits,61276.296347222225,42.0,4.6015472412109375,6.999280086967865,5.722597324603669,11,365.0,11.605466753590083,1589.0,44.666603358993754,1536.5,41.87506771089901,1142.0,27.509587404366847,1608.5,60.76758438308522,1092.0,34.3789255757585,1090.0,33.98439756090088,682.5,16.44071226224201,1438.5,44.850051276473316,1512.5,57.70937577470137,1095.0,34.4733731734941,2461276.8021906726,0.4317602678844422,1.3504417521063128,False,False,False,False,False,False,True,accepted,1.9174961484968662,1.2581217080972966,1.0
46,WASP-2260824070916.fits,61276.298347222226,42.0,4.411336421966553,2.2854940554798304,4.849177505908443,11,502.5,17.606836708415017,2965.0,93.34570909535161,2319.5,73.75035653411561,1699.0,63.56641261207773,2897.0,94.01185585246336,1584.0,49.38650067565779,1639.25,56.29935439566646,1367.5,42.636388683056836,2403.5,64.85851461643294,2315.0,72.17787188393169,1982.0,58.17163778027114,2461276.804190612,0.6856809781831062,1.1706838609976973,False,False,False,False,False,False,True,accepted,1.965494692325592,1.090970033843242,1.0
47,WASP-2260824071215.fits,61276.300347222226,42.0,4.586635589599609,3.6203133244183903,3.521393787286968,11,494.5,15.417692287949986,2878.25,98.85229024817875,2465.0,77.60444280608489,2379.5,64.8498038516656,2699.0,84.97135542946172,2091.0,80.59201017517489,1816.25,52.78167673454893,1661.0,52.292486612944025,2692.5,73.38016258483279,3372.0,110.58427791962329,1942.0,52.926379104826474,2461276.806190551,0.7820001957065936,1.010148215529099,False,False,False,False,False,False,True,accepted,2.013493224978447,0.9416396120004237,1.0
48,WASP-2260824071515.fits,61276.30234722223,42.0,4.028133869171143,1.977150916719438,2.7485162380112627,11,1066.5,33.5761209950059,6740.0,221.03737638738463,5833.5,157.41716039732123,4777.0,184.11670617255402,6585.75,226.18482428626533,4344.5,165.76422020045626,4184.0,130.45020127964156,3910.5,124.33747326003841,5611.5,174.95729074586725,6720.0,256.4013257560286,4260.0,160.9387065414629,2461276.80819049,1.7623937335227742,0.9666818991692331,False,False,False,False,False,False,True,accepted,2.0614917688071728,0.9013836378488284,1.0
