source_id,ra,dec,g_mag,x_ref,y_ref
4246608786043350400,307.1886965467806,6.393827594020901,8.353429794311523,547.1275974485969,206.0647810384125
1748576848010782208,308.1002983875401,6.5176712599687985,8.401410102844238,-85.23054768925563,123.31538839434734
4246522646179135616,307.6895533529855,6.028061652741754,8.741308212280273,200.86887821405622,462.75362886347637
4246523161575185920,307.7578145074114,6.01209486276158,8.892173767089844,153.54060935259926,474.0910152181912
4246519721307001600,307.84125096606545,5.980111098448912,9.02609920501709,95.70827159838572,496.634702764232
4246803773261294208,307.01114187150466,6.60155217910833,9.028495788574219,669.36946989819,60.30902503434402
1748814991060912000,307.4392691907174,6.873309521776286,9.104007720947266,371.702915358703,-128.0763420965535
4246525875994132864,307.47045293071744,5.900185995530715,9.39901351928711,353.1995077385174,551.2614749670274
4246606861898214016,307.340200320585,6.408925591823662,9.473801612854004,442.05914525984036,195.99352735767752
1748528606938912896,307.88750640265494,6.137025044562091,9.604092597961426,63.2759968402389,387.5336465612607
4246600848943798272,307.0467117158133,6.299175728978034,9.64881420135498,645.8884727346115,271.8147846640592
1748599864739985152,307.58558630998726,6.461084851921401,9.691349029541016,271.7893699562444,160.46755279681202
1748593512484122880,307.6796290800302,6.333507104244503,9.755528450012207,206.96771812863022,249.82451543984286
4246558655184701824,307.1399277108978,6.041796148541047,9.75973129272461,582.1113699838154,451.77468271266713
4246552367352552192,307.1250722890626,5.914664724411142,9.794438362121582,592.7958187073057,540.4738857861851
1748806680300445952,307.3675267085109,6.705646038876765,9.903578758239746,422.05308095385305,-11.19149014202685
4246521301853355264,307.76489716534195,5.970067033993225,9.918498039245605,148.71694273729963,503.38311554317204
4246524875266141696,307.78558586846333,6.1005153205939155,10.090124130249023,134.0717579903872,412.5951140643792
4246800096769291648,307.1895884010602,6.5436390025401785,10.155464172363281,545.9576538570622,101.38031555547389
4246530102243873664,307.41716571391964,5.973578397002795,10.235610961914062,389.98856044238,499.9748368014579
1748554411101737088,307.92807329217726,6.463879561337329,10.287252426147461,34.334456890507774,159.97305706228536
4246510684694202880,307.74247485945693,5.855961384034332,10.300658226013184,164.513534263871,582.7684824085541
4246500415428045056,307.28774088783337,5.785764341594119,10.32034969329834,480.2712122128565,630.6507581451533
1748549566378494336,308.0098129757675,6.337951741373779,10.41834545135498,-22.033390283396358,248.08986148867743
4246799684452431360,307.05921056453815,6.5422380231341455,10.444647789001465,636.3049423652014,101.94243134425307
1748811898683580928,307.2605084300645,6.805345998678206,10.451812744140625,495.789057479958,-81.33252481751924
4246576724109738112,306.88716758188883,6.183052355747086,10.560956001281738,756.9182209042077,352.62734813206055
1748545679430548096,307.6631838409449,6.261611636422717,10.560966491699219,218.57127839402028,299.89435422999895
4246553668726876032,307.16613152018175,5.917755637359843,10.584193229675293,564.30157234981,538.3870502392259
1748839631289500672,307.62016047643885,6.923616645438401,10.644718170166016,246.22068721234947,-162.36332358593427
4246521477948004096,307.7426960094219,5.98099917396998,10.671379089355469,164.09980019837764,495.70063130523675
1748581452215810432,308.04262781814225,6.597522200859039,10.68185043334961,-45.4548554033409,67.37331399035799
4246489519095350784,307.4637186138788,5.796060251297056,10.688979148864746,358.11631662404903,623.8063925267968
4246534259770720896,307.62713099394654,6.031741703773168,10.701374053955078,244.17024865215942,459.9997231151651
1748612169822312960,307.44633289234054,6.5167740055887915,10.709284782409668,368.12917682223156,121.05956575368748
1748532833185794432,308.08717393146594,6.212399748435992,10.734477043151855,-75.42069652164955,335.8591982814961
1748628318899005568,307.9826851544739,6.617537668060568,10.738845825195312,-3.954997961583009,53.11498917076318
1748821863007708544,307.1148726127491,6.778417969675241,10.742934226989746,596.770981916234,-63.06891153327024
4246551641502315776,307.1112337570762,5.88071742095004,10.7700834274292,602.4944126537274,564.1397601257607
4246500209269639680,307.2170482751022,5.773611147384676,10.789088249206543,529.3609755023986,639.0116620591587
4246552917108396544,307.04768778906566,5.912233173131512,10.795799255371094,646.4884223163041,542.0493197328641
4246499487715097472,307.2944169533609,5.750848532560765,10.824052810668945,475.72336396247266,655.0022010927564
1748552967992591616,308.09587064246756,6.465241207958444,10.846580505371094,-82.02862743136187,159.8217458812424
4246488011560310912,307.4128270918963,5.724446503996454,10.885148048400879,393.5992290045061,673.6043556177636
4246514983957466240,307.6580250864412,5.9153804530406475,10.896193504333496,223.00086026477948,541.1549141352764
4246516285333166208,307.78766856825285,5.844262870554563,10.906585693359375,133.16641572766756,591.0410528831707
1748619003114240768,307.4548852801101,6.701564392131113,10.922369003295898,361.5455263561327,-7.977023788178315
1748819182948992128,307.33892695521405,6.916033611352694,10.943678855895996,441.01971819830135,-158.41050179534943
4246500449785694976,307.305552356961,5.792175519720118,10.968023300170898,467.89452039208,626.2117199760071
1748525304108878336,308.0943605362728,6.097198547425965,10.983716011047363,-80.17865067068432,416.07116884204504
4246596485256714752,307.044061893446,6.171606529511656,10.99181079864502,648.1729558502569,360.93482061191435
1748629968166486656,307.98230950349443,6.69666187229506,10.999459266662598,-3.9257493613030134,-2.063113513703968
4246602326412549120,307.0518183841007,6.315741454980969,11.01191234588623,642.2885625776788,260.25141554518325
4246527490901830400,307.5116948116997,5.937136253461234,11.02183723449707,324.4928992915632,525.6101019294051
1748528366420734336,307.83591817284736,6.129587172022186,11.058724403381348,99.08469424340163,392.52329790893316
1748601861900511872,307.80942326779103,6.455557377391532,11.06429672241211,116.62563172768895,165.2456806438068
4246529346328159872,307.5160054353355,6.030807518117695,11.075494766235352,321.26905457838103,460.3324454177301
4246606140343727744,307.2546531986258,6.392366736989354,11.110956192016602,501.4146656191206,207.28474676777103
4246526666268131456,307.43785581456467,5.910852035118477,11.111852645874023,375.79228984788267,543.7516436730959
4246595901141154176,307.08463649851535,6.199246711356544,11.136341094970703,619.9452076002498,341.71736087945806
1748821141454078336,307.43637469874517,6.973337001109238,11.144917488098145,373.3002185933064,-198.03199749956582
1748819393403725312,307.34976495547204,6.943943153292787,11.15097713470459,433.3972073847828,-177.882856173562
1748551971560169728,308.077661368447,6.420889546836939,11.157591819763184,-69.29146877609492,190.6300157346002
4246806109723498880,307.1200113434809,6.693494022984658,11.195821762084961,593.568437972485,-3.639789386750863
