source_id,ra,dec,g_mag,x_ref,y_ref
2244804896807092608,303.8777338769917,64.80999819943736,8.45535659790039,159.10345485285262,446.8105622108312
2244782219379364480,302.9797011436405,64.50900738949562,8.605010032653809,427.4175479138161,656.8293668587688
2244796959707458176,303.18409051560184,64.88069264148929,8.693988800048828,364.89706933616037,397.88927120908653
2244914779249800576,304.78898085900244,65.25604055258134,8.874727249145508,-105.15244405941556,131.14256665847557
2244993050733768960,303.0065099411798,65.60929460507623,8.903968811035156,414.5713118263156,-111.03648183334496
2244835408251049344,302.54927703286376,64.73621970395561,9.286026000976562,554.2757961693534,496.9303885020066
2244782219379364736,302.9832254574017,64.50299232752458,9.29541301727295,426.39415791047537,661.0324146126859
2244872894729354880,302.88157510050445,65.0478204446238,9.422698974609375,453.5047037670883,280.7000807250388
2244715320969115264,304.69757576250925,64.94777040867726,9.489992141723633,-82.64269064413622,347.0294956432616
2244844582305800960,302.89730407359326,64.88592530070132,9.523038864135742,449.79770833375085,393.7076185439256
2244463464087155584,302.24460329072286,64.7009949236953,9.67266845703125,645.3941762062063,519.9260782444587
2244784246604000128,303.02652952536477,64.58158565841879,9.691606521606445,412.99198009765,606.3104326114634
2244717966669070464,304.6206007465598,65.04060957336978,9.862519264221191,-58.70855953440968,282.69084241003134
2244903921572338816,304.4371926975123,65.01189498059787,9.944674491882324,-4.971836950766924,303.77292774230625
2244610936085303552,304.0299524451927,64.60899486544355,10.117171287536621,112.71964507312286,586.6728327231261
2244837675998375296,302.6325603810151,64.84067541959648,10.120348930358887,528.5670331792643,424.41789091972083
2244994459483177472,303.3070353101978,65.68266676262984,10.153341293334961,327.88597307765957,-161.98786778922965
2244772701731924480,303.693725343494,64.49498064803349,10.286867141723633,213.08658813958814,666.958565964047
2244609527336010624,304.08846047411726,64.55493903505342,10.30101490020752,94.88018360343456,624.2047532388012
2244777134139352704,303.51052465202645,64.60437211320055,10.335779190063477,268.10641545503233,590.8023671798314
2244621553243788672,304.36568932337855,64.87533223465458,10.343079566955566,14.775680218200584,399.46911004018904
2244476933105245312,302.0082150494432,64.81278444564933,10.35837173461914,714.0741091973481,440.44606169817496
2244857432847931776,301.87812161257716,65.01118335655642,10.395634651184082,749.3754123497705,301.147287714109
2244877052258656256,302.92796957109704,65.27299145928072,10.399821281433105,438.7221744027466,123.64839411103037
2245000747315346304,303.37109786949026,65.7337187988323,10.470619201660156,309.49535685746656,-197.65312310564002
2244807748666330880,304.16361051547824,64.84857256238712,10.521644592285156,74.46984438255636,419.01419686951573
2244620007056293760,304.49658736620364,64.77143585958854,10.590951919555664,-25.167013128106575,471.3231976677826
2244848499314991104,302.49808607790624,65.00016365136385,10.613944053649902,566.8389949605604,312.5910062772857
2244890383837155456,302.7351375794654,65.39384933256798,10.630942344665527,494.20902988495396,38.74693836814271
2247903148775052928,302.46855773807494,65.52761234832775,10.65058422088623,570.4425601782979,-55.66151616723914
2244897290144583424,303.04137693034113,65.46138045394794,10.655311584472656,404.969372587736,-7.66799406668855
2244853447117148032,302.2161377440265,64.91176199675616,10.69594669342041,651.0881818662151,372.7779328674462
2247871159858466944,302.14942736963474,65.34776143091908,10.697373390197754,665.0100041462485,68.2022471927645
2244913645375146496,304.53662034661835,65.20113663813429,10.790602684020996,-32.03374316418686,171.08447349612953
2244900348160667648,302.7184026914528,65.54945315320985,10.841690063476562,498.04262410289397,-69.95773191520664
2244829601456716032,303.61981430685364,65.12912678151815,10.88245677947998,236.3369910358798,224.48883654751648
2244803694216133120,303.56163780974305,64.74241054091476,10.883650779724121,252.92177058956668,494.45988045538695
2244906807791391616,304.54461215119005,65.15263460022187,10.913713455200195,-34.96695863421789,204.911809271371
2244792286779886848,303.44971327522256,64.75697432151787,10.914850234985352,286.23708156727304,484.3471325979282
2244878838965053568,303.2172203174103,65.24352944619986,10.917946815490723,354.313893224172,144.66906753191284
2247903183135646336,302.48579104818265,65.52930491911623,10.933961868286133,565.4436373161055,-56.767541184642255
2247872907907720960,301.84451678461727,65.27631416828771,10.940751075744629,754.8972728143272,115.96283439025825
2244611210962346112,304.2441008883351,64.58543319652682,10.94773006439209,48.45953744628154,602.3445924648626
2244869836712642048,302.99181410854175,65.04840594828163,10.950421333312988,421.05219272384966,280.5462768352753
2244868084366089216,302.32248466139504,65.26591945855685,11.005045890808105,615.5526057317346,126.29967230138584
2244975630346386048,303.40885706615114,65.43945604850826,11.017792701721191,298.3783809858232,7.918948290569347
2244996933384285184,302.9241567825737,65.70179096681511,11.023716926574707,437.9449648099981,-175.81227593876417
2244819018659551488,303.5173466308,64.91540005367465,11.030008316040039,266.21178367436164,373.76547612555447
2244904883645004800,304.3017368385914,65.0206884521482,11.062886238098145,35.06399394699261,298.28782451380687
