frame_index,file_name,mjd_utc,weather,background_rms,shift_x,shift_y,registration_stars,target_flux,target_snr,comp_1_flux,comp_1_snr,comp_2_flux,comp_2_snr,comp_3_flux,comp_3_snr,comp_4_flux,comp_4_snr,comp_5_flux,comp_5_snr,comp_6_flux,comp_6_snr,comp_7_flux,comp_7_snr,comp_8_flux,comp_8_snr,comp_9_flux,comp_9_snr,comp_10_flux,comp_10_snr,bjd_tdb,ensemble_flux,differential_flux,reject_registration,reject_target_flux,reject_target_snr,reject_nonfinite_flux,reject_comparison_ensemble,reject_background,accepted,rejection_reason,hours_from_expected_mid,detrended_flux,transit_model
10,Qatar-1260821050615.fits,61273.21334722223,100.0,2.325258255004883,-44.089093264020676,17.542751311258442,6,1452.5,71.45180768605553,8537.5,403.1731828338437,10469.5,499.32918154812893,7745.5,482.98376386781246,6724.5,431.96315353336803,6593.0,411.1176754477422,6691.0,421.29925096593433,5911.0,290.77565248349345,5902.0,281.48821142337806,4430.0,281.7107820186524,2840.0,178.82078504606986,2461273.7151667047,0.929374412526419,1.0717498826231464,False,False,False,False,False,False,True,accepted,-1.294490285217762,0.9898845720351908,1.0
11,Qatar-1260821050915.fits,61273.21534722222,100.0,2.2715935707092285,-49.355134094147985,20.46934257687238,6,1496.5,71.373620534579,8597.5,328.0372616350381,10422.5,656.2533915995293,7486.5,471.387960298381,6758.0,443.25536784152683,6550.0,420.7537594830189,6619.5,312.59793660540305,5852.5,279.12737332350395,5838.5,278.459661537681,4564.0,284.59594581275525,2905.0,182.91351428127922,2461273.7171667353,0.9264974533266002,1.1076447826219484,False,False,False,False,False,False,True,accepted,-1.2464895509183407,1.0244622492257798,1.0
12,Qatar-1260821051216.fits,61273.21734722222,100.0,2.365354537963867,-48.30261488708024,19.08808700112332,8,1434.5,67.7425394758593,8983.0,685.4919968054776,10522.0,496.8888116869931,7191.0,304.85812392718276,6660.5,419.3788164786438,6512.0,418.3127453058655,6600.0,308.66562922286124,5826.0,277.863490300339,5828.5,272.58448786749193,4969.0,315.9866536908993,2716.5,176.30873760663906,2461273.719166766,0.9312156870020833,1.0563754120334736,False,False,False,False,False,False,True,accepted,-1.1984888166189194,0.978405582739274,1.0
13,Qatar-1260821051516.fits,61273.21934722222,100.0,2.349428415298462,-48.79464192046956,14.30796750094018,8,1463.5,69.79972846799625,9347.0,582.8480073426432,10445.5,513.8381116589969,7604.5,362.6867339493525,6759.5,429.8474110733817,6473.0,315.08737121142315,6582.5,323.8082782054805,5869.0,319.90207926490893,5846.5,278.8412111295798,4912.5,315.5653196122642,2856.5,181.64940154317847,2461273.721166796,0.9334205363019743,1.0751854782433918,False,False,False,False,False,False,True,accepted,-1.150488093495369,0.9972178805564306,1.0
14,Qatar-1260821051815.fits,61273.22134722222,100.0,2.321988344192505,-48.10408855346219,9.105742051072955,8,1465.0,92.24382045510293,9782.5,457.5032602837333,10407.5,501.4116128037617,8119.0,511.2133640102258,6756.25,520.8032221387139,6464.0,403.07366208011615,6892.5,325.4900336963125,5857.0,276.5897899687054,5793.0,276.28959823375624,5219.5,244.10306844374608,2946.25,227.11067429804783,2461273.7231668266,0.9593446174974964,1.0472032860872371,False,False,False,False,False,False,True,accepted,-1.1024873591959476,0.9726230088601348,1.0
15,Qatar-1260821052116.fits,61273.22334722222,100.0,2.3356552124023438,-46.97701338732628,6.207029331142046,7,1444.5,68.89354818723648,8792.0,548.2400428540194,10300.0,486.40512833834146,8355.5,531.3396025184763,6922.5,440.21284165330053,6466.0,407.13211130559426,6080.0,331.40307410643146,5886.5,374.33194545209875,5825.5,277.8396434508453,4541.5,212.394690169034,3112.5,242.41234491470533,2461273.725166857,0.9316936774829209,1.0631937445805923,False,False,False,False,False,False,True,accepted,-1.0544866360723972,0.9888574290880107,1.0
16,Qatar-1260821052416.fits,61273.22534722222,100.0,2.334514617919922,-47.89028933015052,7.0556491470203575,8,1452.5,90.57309625175877,9288.5,434.40010561159795,10378.0,490.0885846500299,8065.25,435.28199293545725,6879.5,428.9828679270048,6429.5,404.83388642736134,6465.5,308.3636108027535,5828.0,277.9588776983137,5796.0,276.4326793307183,4577.5,218.3179071146244,3174.0,299.7766752127953,2461273.7271668874,0.9361877985965421,1.0639499030337225,False,False,False,False,False,False,True,accepted,-1.006485901772976,0.9909483617853236,1.0
17,Qatar-1260821052715.fits,61273.22734722222,100.0,2.3501229286193848,-46.61769806884689,12.182036568957713,7,1493.0,93.09854230903673,8757.0,413.5388066853258,10379.0,495.01290178977314,8298.5,522.5155932059192,6820.0,433.69470279169514,6525.0,410.8470501498612,6205.0,290.19245898906877,5930.0,277.3313911047829,5930.0,277.3313911047829,4470.0,281.4538412520888,3016.5,287.7360859907218,2461273.7291669175,0.932414489887321,1.0980416373224346,False,False,False,False,False,False,True,accepted,-0.9584851786494255,1.024137064729803,1.0
18,Qatar-1260821053015.fits,61273.22934722222,100.0,2.2736473083496094,-45.98725880412664,11.738359038036108,6,1501.5,94.54204533333588,8813.5,560.4645547000887,10429.0,663.1967823188546,8405.0,534.4873866516419,6870.0,436.87428272418555,6516.0,410.2803645634476,6580.0,310.7325965501249,5948.0,324.2081389449103,5891.0,386.3890754593718,4706.0,296.3135966291566,2920.5,185.71926385676622,2461273.7311669476,0.9404362172031835,1.0948736541751087,False,False,False,False,False,False,True,accepted,-0.9104844555258751,1.022618317953199,1.0
19,Qatar-1260821053315.fits,61273.23134722222,100.0,2.3370704650878906,-47.84808655895711,14.649094070133785,7,1482.5,70.00928182151371,9848.5,465.0835831495297,10492.0,660.6294636279454,8519.5,402.3231544542233,6720.5,427.3673387260392,6485.5,404.4143309747205,6781.5,435.6246747990981,5822.5,274.96056890776634,5761.5,283.4214044634829,4641.0,223.59368676649132,3141.0,195.8623719977792,2461273.733166978,0.9441177174711777,1.0768037744382122,False,False,False,False,False,False,True,accepted,-0.8624837212264538,1.0071572365357024,1.0
20,Qatar-1260821053616.fits,61273.23434722222,100.0,2.3401002883911133,-46.84701515736674,13.131832407142326,9,1474.0,110.29651817563575,9934.0,469.1212179527266,10425.0,393.84648255745316,8336.5,530.13136214413,6745.0,420.5958927491311,6532.0,415.38032238055024,6746.5,437.8674390808726,5875.5,274.78256128771534,5833.5,278.2211930427442,4974.0,313.18823409125054,3314.0,208.66622593051954,2461273.7361670234,0.9575966663625228,1.0555598747202195,False,False,False,False,False,False,True,accepted,-0.7904826365411282,0.989377240225563,1.0
21,Qatar-1260821053916.fits,61273.23634722222,100.0,2.2881038188934326,-44.82279543374878,7.214613560460286,8,1484.5,92.56851042047222,10059.0,548.2867635586504,10347.0,498.496849164595,8337.0,530.1631579434548,6786.0,427.2809321558557,6468.5,407.28952396848695,6816.5,328.4047329980151,5820.5,366.4881617467076,5768.0,311.2992821365385,4982.5,316.8451402726717,3250.5,206.7044914112031,2461273.738167054,0.9454233715451322,1.0767673608136634,False,False,False,False,False,False,True,accepted,-0.7424819022417068,1.0106812968019026,1.0
22,Qatar-1260821054215.fits,61273.23834722222,100.0,2.3285417556762695,-44.16832805662648,7.747229625215994,11,1439.0,92.43735265588766,9221.5,439.807445211908,10333.5,644.3628847625124,9190.0,573.0580065773928,6835.0,430.36622034855196,6447.5,410.0068322946414,6299.0,300.4226099213586,5797.0,279.2873523347016,5771.0,278.0347266385308,4296.0,273.18950779957805,3262.5,205.4235250749306,2461273.740167084,0.9775630478699008,1.0094481863051248,False,False,False,False,False,False,True,accepted,-0.6944811791181564,0.9488346784661432,0.9920866167626511
23,Qatar-1260821054515.fits,61273.24034722222,100.0,2.295283079147339,-43.184348883710186,2.03026410660258,9,1484.5,95.36014594695291,9899.0,617.2689017529501,10347.0,483.9035250862038,8993.0,577.6852761879068,6776.5,430.92846825042847,6447.5,405.96725760018853,6783.5,317.2474690656484,5839.0,278.48350838717465,5817.5,272.0700451521205,4982.5,235.2925778588142,3250.5,208.8030679693974,2461273.7421671143,0.967749661903776,1.051925997708515,False,False,False,False,False,False,True,accepted,-0.646480455994606,0.990163119492545,0.984173222276805
24,Qatar-1260821054815.fits,61273.24234722222,100.0,2.321139335632324,-43.47565215641987,6.708351125591179,9,1403.5,66.2786017109575,9844.5,479.2024758057864,10523.5,669.2061883912615,8330.0,540.6411869182049,6770.5,430.5469186585296,6465.5,308.3636108027535,7358.5,467.93877866461713,5855.75,316.0351545372808,5810.5,319.9288618725515,5182.0,339.8859597743107,3188.5,202.76181229491496,2461273.7441671444,0.9763412952670358,0.9857772093570892,False,False,False,False,False,False,True,accepted,-0.5984797328710556,0.9292150681248499,0.9762598277909591
25,Qatar-1260821055115.fits,61273.24434722222,100.0,2.290884017944336,-41.27649444252623,4.705382211592465,8,1450.0,94.10921020785078,10270.0,484.9884143723075,10650.0,664.0987780249438,8718.0,548.9294380393088,6809.0,656.0867973251624,6455.5,410.5155650838399,7242.5,456.0244844000567,5837.0,281.21446879034903,5841.0,281.40718043591374,4905.0,318.34874211690214,3121.5,202.59441356124566,2461273.7461671745,0.968547480706456,1.0266327192692781,False,False,False,False,False,False,True,accepted,-0.5504790097475052,0.9691017085857414,0.968346433305113
26,Qatar-1260821055415.fits,61273.24634722222,100.0,2.265930652618408,-39.22268203597932,3.604313781362464,8,1461.5,95.85938444811947,10662.5,678.045420603585,10403.0,567.0372006462511,9067.5,576.6168207571401,6772.5,439.5549145742548,6439.5,405.463537078932,7231.5,344.8969842270686,5824.0,286.4959228664973,5820.0,274.84250941059685,5000.5,314.8568083179128,3348.5,212.93646807888433,2461273.7481672047,0.9743578324265437,1.0286043437315366,False,False,False,False,False,False,True,accepted,-0.5024782866239548,0.9723447567698209,0.9604330388192671
27,Qatar-1260821055715.fits,61273.24834722222,100.0,2.2567315101623535,-41.12548185391495,4.393918191038935,10,1435.5,69.1593918020466,9943.5,541.9911952923193,10491.25,495.4366798718082,8905.0,416.46476185296655,6900.0,438.7820306836798,6499.5,417.50978011601245,6749.0,433.53696530548007,5836.0,281.16629087895785,5810.0,274.3702714219188,5148.25,277.8513400241738,3312.0,210.61537472816633,2461273.750167235,0.9684688115857989,1.0164489519374436,False,False,False,False,False,False,True,accepted,-0.45447756350040436,0.9622236777746405,0.9525196443334211
28,Qatar-1260821060016.fits,61273.25034722222,100.0,2.268508195877075,-39.27428068014552,5.9161219803887235,11,1442.5,68.12032986680171,10684.5,509.58332683041056,10544.0,657.4889685910805,9075.5,437.23863483070284,6799.0,428.0994780028975,6461.75,488.2374117344121,7347.5,305.4438667629593,5873.0,277.34537075059023,5866.5,277.0384160579495,5465.5,340.81050434697937,3421.0,219.75551315899355,2461273.7521672654,0.9838525418032569,1.0054345959292017,False,False,False,False,False,False,True,accepted,-0.40647682920098305,0.9531554132609321,0.9459841033205797
29,Qatar-1260821060316.fits,61273.252347222224,100.0,2.357213258743286,-40.003143462907246,5.108742762406521,11,1440.0,68.67892654179336,10917.5,510.58439500614963,10473.5,489.8196163129753,9289.0,506.3163084497766,6894.0,429.88703997220307,6481.5,404.1649042036313,7319.0,345.63098391342925,5888.0,249.61822190004898,5787.0,273.28412404795944,5343.5,249.90224087156955,3501.0,220.44069311489105,2461273.7541672955,0.987328036064442,1.000158977637252,False,False,False,False,False,False,True,accepted,-0.35847610607743263,0.949509344110394,0.9459841033205797
30,Qatar-1260821060615.fits,61273.254347222224,100.0,2.258423328399658,-37.89155870944842,4.700569099404738,11,1442.0,90.7956239564904,11352.0,714.779419663023,10513.0,661.9517299962438,9380.0,590.612311173287,6846.5,653.0698202338726,6543.5,612.0465287332704,7546.0,363.5505193578848,5906.0,371.87167481763686,5811.0,381.1418973848938,5215.0,338.4686422303047,3502.5,218.40431643496393,2461273.7561673257,0.9942072684206659,0.9946180615405239,False,False,False,False,False,False,True,accepted,-0.3104753829538822,0.9456006138762697,0.9459841033205797
31,Qatar-1260821060915.fits,61273.256347222225,100.0,2.258416175842285,-36.88244956713123,5.063276758399347,11,1420.5,75.92372749975314,11306.5,528.7769601224668,10504.5,496.06239520680657,9259.5,583.0250208218605,6865.0,428.07869588180654,6469.0,407.3210065010655,7481.5,356.82040897390766,5801.0,276.67114782565505,5801.0,273.94525723210864,5319.0,253.68278491374923,3541.0,225.1778508189725,2461273.7581673553,0.9884898904520252,0.9854555072896416,False,False,False,False,False,False,True,accepted,-0.2624746710062027,0.9382325878299653,0.9459841033205797
32,Qatar-1260821061216.fits,61273.25934722222,100.0,2.2723517417907715,-37.948406032533796,4.0212295176594,11,1469.0,93.41605841656894,11432.5,712.8928901192648,10515.5,668.6974556020631,9340.0,588.0937085670045,6926.0,431.88245414091654,6534.5,415.53930137717475,7609.0,359.32588558509127,5906.0,375.57198162577004,5844.0,379.29256858943444,5529.5,261.1239958395009,3553.5,223.74635903563706,2461273.7611674005,0.9963865880163016,1.011025100032266,False,False,False,False,False,False,True,accepted,-0.19047358632087708,0.9646510398044721,0.9459841033205797
33,Qatar-1260821061516.fits,61273.26134722222,100.0,2.2562241554260254,-37.07237292420342,3.9540503751782055,11,1397.5,65.9952589177507,11436.5,713.142316890354,10476.0,653.2487134825644,9371.75,505.793870902064,6817.0,433.5039279957457,6447.5,497.0033339114683,7586.0,482.4058673574486,5838.5,367.62153291953484,5781.0,364.0010416730035,5402.5,343.5536117055913,3495.5,220.09438525652718,2461273.7631674306,0.9916478050049005,0.9664121392311525,False,False,False,False,False,False,True,accepted,-0.14247286319732666,0.9234109067672147,0.9459841033205797
34,Qatar-1260821061816.fits,61273.26334722222,100.0,2.238954544067383,-35.93212618498711,6.024970156240414,11,1435.5,68.46430489635026,11527.5,539.1125819494747,10569.0,665.4777736450395,9369.75,505.68593079036617,6822.5,425.42853643898394,6597.0,415.38053484117,7728.5,486.62550606639115,5902.5,321.7280665975677,5838.5,378.93560261968054,5621.5,353.9581137804513,3620.0,341.90030380287305,2461273.765167461,1.003401003799201,0.981062511192667,False,False,False,False,False,False,True,accepted,-0.09447214007377625,0.9387598932502746,0.9459841033205797
35,Qatar-1260821062115.fits,61273.26534722222,100.0,2.2630419731140137,-35.765397261415956,5.170591224419006,11,1416.5,88.32825531195614,11327.5,727.6470550448697,10426.5,502.3269931201943,9480.5,596.9403002215723,6908.0,323.0700252532614,6492.0,408.769202999678,7524.0,358.8473911808703,5848.5,273.5198382590763,5806.5,276.93346317008553,5495.5,349.46763038002354,3562.5,226.5450701899434,2461273.767167491,0.9930957083967067,0.9781230392464316,False,False,False,False,False,False,True,accepted,-0.04647141695022583,0.9372975015397267,0.9459841033205797
36,Qatar-1260821062415.fits,61273.26734722222,100.0,2.23722767829895,-36.54499863273526,5.801177991920582,11,1417.5,68.29218939700526,11226.5,721.1590963108567,10650.0,507.9378942153468,9329.0,599.2689804911578,6873.0,432.7588928245205,6566.0,626.3136551019657,7813.0,421.6680463475686,5891.0,280.96358073451717,5863.5,276.89674466134613,5546.0,363.76062001318553,3570.0,224.78528261072867,2461273.769167521,1.0015772724566152,0.970524764052399,False,False,False,False,False,False,True,accepted,0.001529306173324585,0.9313600827158669,0.9459841033205797
37,Qatar-1260821062715.fits,61273.26934722222,100.0,2.2602171897888184,-36.32099224250874,5.6612082654831255,11,1415.0,68.87820643660802,11553.5,551.0291512504234,10678.0,672.3409657471599,9342.0,588.2196386973185,6871.5,441.40602416604037,6484.5,420.86287833986785,7741.5,492.29436094749383,5845.5,281.6239810371741,5851.5,276.33005907493254,5525.0,266.1829604362992,3533.5,222.4870577324957,2461273.7711675507,0.9976524665798501,0.9726244307084768,False,False,False,False,False,False,True,accepted,0.049530018121004105,0.9347255373847726,0.9459841033205797
38,Qatar-1260821063015.fits,61273.271347222224,100.0,2.257437229156494,-34.94170631665867,4.832489643895315,11,1416.0,88.29707696557,11354.0,722.0190110699276,10595.0,673.7529876947228,9497.5,603.9612081765579,6861.5,432.0347945752142,6551.0,408.4986943513058,7640.5,364.4037071128974,5865.0,365.7220031095113,5767.5,382.3784712097528,5624.5,357.6709466058489,3576.0,225.16307300167108,2461273.773167581,1.0024952448728852,0.968609996695681,False,False,False,False,False,False,True,accepted,0.09753074124455452,0.9322163702712725,0.9459841033205797
39,Qatar-1260821063315.fits,61273.273347222224,100.0,2.2247982025146484,-33.906525980421804,4.468288699769715,11,1430.5,90.07152570718414,10253.0,645.5808130554065,10366.0,494.3928837029375,9645.5,601.4614801351732,6898.0,430.13646674329226,6486.0,412.45510884265906,6986.5,343.68196516256586,5828.0,366.96039973538564,5776.5,371.0662735349097,5154.5,327.7828952404388,3615.0,344.82544367858753,2461273.775167611,0.9887905053922242,0.9920911819164667,False,False,False,False,False,False,True,accepted,0.14553146436810493,0.9562008463380605,0.9459841033205797
40,Qatar-1260821063615.fits,61273.275347222225,100.0,2.220433235168457,-33.48845516090654,-1.8161764612759725,11,1419.0,89.34742745787787,11657.5,734.0152470685068,10645.5,502.7209508471664,9496.0,609.996595427595,6899.5,434.42746705118276,6578.0,418.3055359184414,7643.5,486.0623842798126,5891.0,370.9271988402808,5888.5,367.1873853896603,5726.5,360.5694456219433,3637.0,350.4461274594824,2461273.7771676406,1.009598582959071,0.9638327476516386,False,False,False,False,False,False,True,accepted,0.19353217631578445,0.9303146987347485,0.9459841033205797
41,Qatar-1260821063915.fits,61273.277347222225,100.0,2.2412290573120117,-33.015147796121425,-2.9876329901032648,11,1451.0,92.27140964087238,11748.0,732.5664266889239,10457.0,664.9773470810493,9435.0,599.9867332609448,6901.0,430.32353682160914,6510.5,621.019654514369,7666.5,731.2874865731372,5864.5,372.93293028180295,5807.0,365.6381333670872,5794.0,361.2946779226784,3594.5,224.14113217001508,2461273.7791676708,1.001401165595565,0.9936360386987664,False,False,False,False,False,False,True,accepted,0.24153289943933487,0.9604773489099327,0.9459841033205797
42,Qatar-1260821064215.fits,61273.279347222226,100.0,2.2411727905273438,-31.054810205360184,-3.087500940902153,11,1434.0,67.7189275764254,11965.5,746.1290073668981,10663.5,664.9405933773699,9574.0,602.827533813758,6818.5,429.3272967734603,6569.0,417.73321153059317,7908.5,502.9141579220119,5910.0,279.09265130869886,5860.0,248.43117872525255,5818.0,443.97110513350424,3590.0,226.04458391387,2461273.781167701,1.0097611736023744,0.9738644186573566,False,False,False,False,False,False,True,accepted,0.2895336225628853,0.9427375349074869,0.9459841033205797
43,Qatar-1260821064515.fits,61273.281347222226,100.0,2.232907772064209,-28.83592998601614,-2.0380761805057475,11,1446.5,90.198956095125,11783.5,749.3316026900205,10692.0,673.2224766593588,9524.0,454.2347891555833,6841.0,426.58213525527145,6559.0,408.9975478934842,7986.0,435.2935772720332,5885.0,370.54940844933844,5864.0,369.22714208104003,5896.5,367.6862389318386,3605.0,229.24771313256025,2461273.7831677306,1.0098506650440924,0.9822664192285033,False,False,False,False,False,False,True,accepted,0.3375343345105648,0.952258871168794,0.9459841033205797
44,Qatar-1260821064815.fits,61273.28434722222,100.0,2.22796630859375,-29.29539986194942,-2.3660943242274044,11,1437.5,94.28523102577608,11938.5,766.8959935248887,10619.5,668.6575094354714,9410.5,592.5327456605776,6850.0,444.5848896026054,6571.5,422.1348596095662,7934.0,504.535743687582,5866.0,380.7204324684501,5878.0,317.2359882799191,5760.0,370.00635948430363,3569.0,224.7223175455716,2461273.7861677753,1.005672806931775,0.9802100729672166,False,False,False,False,False,False,True,accepted,0.40953540802001953,0.9523504076346329,0.9459841033205797
45,Qatar-1260821065115.fits,61273.28634722222,100.0,2.2095375061035156,-28.47278405365762,-2.3932694831461774,11,1447.5,92.98336898498776,11790.5,773.3356635891569,10603.0,495.87601009848447,9436.0,450.037743644696,6838.25,376.51726008088383,6567.0,413.49158288645805,7956.0,379.45106914340835,5923.5,380.50914416758206,5888.5,374.45912864939834,5770.0,378.4527186217238,3576.5,344.61660018114895,2461273.7881678054,1.0064750471436237,0.9862421855336494,False,False,False,False,False,False,True,accepted,0.45753613114356995,0.9596147930617656,0.9459841033205797
46,Qatar-1260821065415.fits,61273.288347222224,100.0,2.224609613418579,-28.911478785190752,-2.181397990647696,11,1410.5,87.95411515532237,11895.0,748.9694500433102,10553.5,575.2405168720763,9519.0,605.3284275475287,6816.5,429.20136664314623,6555.0,408.748121122395,7883.0,372.26520647486853,5826.5,272.4909528283335,5757.5,283.22463528569,5888.5,370.76978617738814,3622.5,225.88711956763933,2461273.790167835,1.0082350784257477,0.9593549088175745,False,False,False,False,False,False,True,accepted,0.5055368430912495,0.9348228974386394,0.9459841033205797
47,Qatar-1260821065715.fits,61273.290347222224,100.0,2.2178680896759033,-28.187122478591107,-3.164964717385942,11,1431.5,92.90850649140579,12059.0,657.300932672608,10613.0,496.3436852942767,9506.5,598.577391915656,6817.0,429.2328491757247,6545.0,416.2070131629978,8127.5,506.8040205068292,5879.5,283.26203002447437,5878.5,277.6051016443631,5875.0,369.9197577977678,3590.5,226.07606644644852,2461273.792167865,1.0056135544523026,0.976176275953866,False,False,False,False,False,False,True,accepted,0.5535375662147999,0.9526116822902997,0.9512950593898091
48,Qatar-1260821070015.fits,61273.292347222225,100.0,2.221529245376587,-25.02643508084566,-1.8628116772813996,11,1462.0,92.97091722602028,12160.5,568.7164218431218,10649.5,502.90984604263764,9482.0,602.9755383974858,6890.5,438.1779104965066,6554.0,412.67303703941616,8050.5,380.175192785225,5912.5,375.9853270169938,5820.5,277.6011749559085,5975.0,372.5812393144638,3628.0,230.71031990150587,2461273.794167895,1.0093887259666183,0.9932462585794299,False,False,False,False,False,False,True,accepted,0.6015382781624794,0.970695786725169,0.959208452033202
