frame_index,file_name,mjd_utc,weather,background_rms,shift_x,shift_y,registration_stars,target_flux,target_snr,comp_1_flux,comp_1_snr,comp_2_flux,comp_2_snr,comp_3_flux,comp_3_snr,comp_4_flux,comp_4_snr,comp_5_flux,comp_5_snr,comp_6_flux,comp_6_snr,comp_7_flux,comp_7_snr,comp_8_flux,comp_8_snr,comp_9_flux,comp_9_snr,comp_10_flux,comp_10_snr,bjd_tdb,ensemble_flux,differential_flux,reject_registration,reject_target_flux,reject_target_snr,reject_nonfinite_flux,reject_comparison_ensemble,reject_background,accepted,rejection_reason,hours_from_expected_mid,detrended_flux,transit_model
13,CoRoT-2260816051815.fits,61268.22134722222,96.0,2.3810060024261475,2.7474541337128784,17.38287983989008,10,831.0,51.81841169377731,6220.0,290.8939717827571,5679.0,357.57860502698264,4351.5,271.34514859864254,3949.0,251.12322306809443,5032.5,323.27378543485383,6754.0,318.9495375531222,4297.0,204.93982454867088,4483.0,211.70429032434805,2572.5,161.97763011655448,2623.5,166.83255905777304,2461268.7268666625,0.49401639744340053,0.9808340521971902,False,False,False,False,False,False,True,accepted,-1.0673361048102379,0.966384487428282,0.9878163278936983
14,CoRoT-2260816052115.fits,61268.22334722222,96.0,2.2872443199157715,7.911360799222219,17.162808035515873,10,723.5,46.475625188696824,5158.0,275.6878468452845,4840.0,301.80639301790876,3602.5,224.63998571219344,3298.25,249.20943138515491,4129.5,325.0233278783519,5373.5,253.75708321612407,3616.0,227.68167560795374,3730.5,234.8911755684379,2209.25,173.88492241560695,2175.5,141.19626676357197,2461268.7288665725,0.4113952276404854,1.025451587351647,False,False,False,False,False,False,True,accepted,-1.0193382650613785,1.0103785241901149,0.9837550959153808
15,CoRoT-2260816052415.fits,61268.22534722222,96.0,2.2299461364746094,8.64476645910895,15.587085394804205,9,546.5,34.75280866212044,4039.5,251.88986045368645,3703.0,235.47968980024152,2809.0,265.3033020393012,2559.5,162.7626967441853,3260.0,207.30861159837627,4037.0,188.80047654131678,2740.0,134.78688678815294,2902.5,182.75610161838654,1661.0,105.6256453573322,1684.5,107.1200479256027,2461268.7308664825,0.3186944703751386,0.9998883625222086,False,False,False,False,False,False,True,accepted,-0.9713404253125191,0.9852240148754932,0.9796938639370634
16,CoRoT-2260816053015.fits,61268.22934722222,96.0,2.550239324569702,5.345718696373936,16.878050542065807,9,1125.0,73.78844167234651,7839.5,385.6429923269069,7541.0,363.30962980092886,5776.0,378.8462569773097,5341.0,343.0909663204281,6379.0,405.6508077871295,8801.0,373.11310647797745,5834.0,278.24503989223786,5685.0,268.4672965634438,3515.0,164.38783132096322,3349.5,215.16255227303387,2461268.734866302,0.6466838622962625,1.014369948950914,False,False,False,False,False,False,True,accepted,-0.8753447569906712,0.9995601019240188,0.9715714009260501
17,CoRoT-2260816053316.fits,61268.23134722222,97.0,2.5423622131347656,4.485562841123787,15.37438531695517,10,1212.5,57.82861002216976,9130.5,435.46731860405856,8390.5,528.3083792003695,6390.0,406.3503153722774,5829.0,367.0233648005427,7280.0,458.3856743434467,8720.0,329.4332209017738,6133.5,238.8491755075253,6392.0,314.4371461130925,3867.0,243.48590696237753,3838.5,244.09635141729058,2461268.736866212,0.7242577513908113,0.9761677844530345,False,False,False,False,False,False,True,accepted,-0.8273469172418118,0.9619478781387227,0.971166693601323
18,CoRoT-2260816053616.fits,61268.23434722222,97.0,2.5939688682556152,5.7679741928215655,12.291090664259386,10,1512.5,80.84099812979699,10835.5,506.74945840065345,10304.5,491.4597212152151,7892.0,492.11901935895366,7242.5,465.2380310008801,8712.0,419.72596404000694,11467.0,437.5229170304137,7954.5,372.0122344929166,7904.0,384.7444124911306,4789.5,307.6641421441098,4564.5,290.26385203705166,2461268.7398660765,0.8913294887353378,0.9894480205092804,False,False,False,False,False,False,True,accepted,-0.7553501687943935,0.9750836020464946,0.971166693601323
19,CoRoT-2260816053916.fits,61268.23634722222,97.0,2.6751372814178467,5.4164397939683795,8.199302040540019,9,1547.0,73.78215233344051,11214.0,427.8697123553727,10666.5,665.1276634556867,7964.5,501.48526144345897,7240.5,563.9153681461603,9085.25,490.33144990135,12103.0,566.0272894673166,7929.5,332.85432277530776,8035.0,316.2080687132289,4795.0,308.01744682764513,4729.0,310.1738139275792,2461268.741865986,0.9013728783418706,1.000741022944787,False,False,False,False,False,False,True,accepted,-0.707352340221405,0.9862456602592987,0.971166693601323
20,CoRoT-2260816054215.fits,61268.23834722222,97.0,2.6344218254089355,3.682476778441682,10.354804595771597,10,1471.5,68.81840506082429,10635.5,502.24871285848843,9953.5,626.7227760408649,7623.5,356.53218551219436,6935.5,441.039532435748,8584.0,540.4921193082619,11190.5,422.766336984094,7509.5,361.79202559210654,7769.0,374.29419359811914,4555.0,286.80587179043954,4520.0,281.85225133077427,2461268.743865896,0.8549927831214833,1.003537701895967,False,False,False,False,False,False,True,accepted,-0.6593545004725456,0.9890349279658766,0.971166693601323
21,CoRoT-2260816054515.fits,61268.24034722222,97.0,2.508871078491211,6.722150557549014,9.885734126915395,9,1123.25,53.04413207825651,8155.0,385.1100797669102,7824.5,487.9099425968237,5897.0,371.30498923122326,5409.0,343.9669570968151,6581.5,313.89607988528684,8148.5,304.86810663302845,5845.0,318.59390923554145,6002.5,283.4608527039704,3581.5,227.75331056428976,3491.0,219.81104246332038,2461268.7458658055,0.66308877290877,0.9877354209278484,False,False,False,False,False,False,True,accepted,-0.6113566718995571,0.9734935946167149,0.971166693601323
22,CoRoT-2260816054815.fits,61268.24234722222,97.0,2.552459239959717,3.64126301159898,8.584121916103754,10,1277.5,81.23826727513058,9367.0,438.0713558985668,8707.5,411.20122864136977,6566.0,409.43404474289025,5867.5,373.1237050777524,7389.0,469.87832242343626,8997.5,336.6326059312356,6354.0,250.05427113924785,6671.0,315.0299622470948,3878.0,246.60821956395802,3920.5,249.3108625065749,2461268.747865715,0.7372634238250195,1.0103552341157045,False,False,False,False,False,False,True,accepted,-0.5633588433265686,0.9958205872069631,0.971166693601323
23,CoRoT-2260816055115.fits,61268.24434722222,97.0,2.6787242889404297,3.3042398390610117,6.6207589358031385,10,1442.5,68.79816078926176,10736.0,409.6316418626076,10006.5,381.7975991335863,7504.5,361.5511360351506,6790.75,366.4971567560158,8770.5,410.17453046956126,10606.0,340.6499521432747,7446.5,281.321614615259,7645.0,361.02594234433207,4635.0,289.02327099958825,4556.0,215.15162764169744,2461268.7498656246,0.8604032474033575,0.9775740320117653,False,False,False,False,False,False,True,accepted,-0.5153610147535801,0.9635432127550013,0.971166693601323
24,CoRoT-2260816055415.fits,61268.24634722222,97.0,2.5962376594543457,3.1296549006333407,7.822932508441085,9,1474.5,70.32435915685717,10893.0,424.1923972941181,10464.5,499.09071305319213,7906.5,507.89154188587617,7272.5,453.4890481865168,8840.5,562.1815278636335,11285.0,434.95018403962155,7939.5,374.93335111089925,7954.5,375.64170809391624,4840.5,307.81513326439887,4662.0,293.54313376224565,2461268.751865534,0.8940298261086477,0.9616757055976706,False,False,False,False,False,False,True,accepted,-0.4673631861805916,0.947904795578495,0.971166693601323
25,CoRoT-2260816055715.fits,61268.24834722222,97.0,2.6245062351226807,-0.6013543740798966,6.968178025323212,10,1499.0,98.31899917053103,11197.0,539.4480738471026,10356.5,493.9397935625576,7871.5,505.6432393542875,7023.5,460.6694400762006,9027.5,430.55486760836084,11471.0,437.6755368671732,7755.0,366.2205602197901,8084.0,385.55586261379,4660.5,296.3686455074333,4746.5,228.67645641826135,2461268.7538654436,0.8886475751433915,0.983576057125992,False,False,False,False,False,False,True,accepted,-0.4193653576076031,0.9695239906983604,0.971166693601323
26,CoRoT-2260816060015.fits,61268.25034722222,97.0,2.4836063385009766,0.4848175963406902,7.922069021415211,9,1127.0,54.29650613786591,8158.5,535.1137790078568,7684.5,479.1800056087024,5903.0,375.3812068298206,5227.5,335.80004239656205,6639.5,313.542412582759,8935.0,417.8677874403432,5690.5,268.7270274572167,5977.5,376.3736769763671,3547.5,223.36856864469465,3510.5,223.23830706015335,2461268.7558653527,0.6598764352128468,0.9958574394778805,False,False,False,False,False,False,True,accepted,-0.37136754021048546,0.9816627699846925,0.971166693601323
27,CoRoT-2260816060315.fits,61268.252347222224,98.0,2.4012973308563232,-1.2103802736594957,7.417545006460273,9,949.5,59.20767978729429,7020.0,375.2091285098677,6691.0,425.49138656586985,5135.0,480.3024260786038,4724.5,294.60419500270865,5703.0,366.34483821857356,7430.5,401.02449998535883,5057.0,241.18703577906183,5082.5,320.0199436607923,3123.5,196.67138101809832,2970.0,187.00624351648855,2461268.757865262,0.5750004112477873,0.9628589893829143,False,False,False,False,False,False,True,accepted,-0.32336971163749695,0.949166441305191,0.971166693601323
28,CoRoT-2260816060616.fits,61268.254347222224,98.0,2.500385046005249,-2.2696625722431847,6.785369461308505,10,1090.5,59.43997570938544,7857.0,499.6391905915467,7731.0,413.21107870509786,5806.5,365.6066508345087,5283.0,335.9544156669392,6390.5,402.3782488862357,7765.0,366.6927982084681,5774.0,272.670214662678,5789.5,361.01407280520306,3519.5,223.81063144800163,3335.5,212.10977729643682,2461268.7598651717,0.6532839834868233,0.9733287121401825,False,False,False,False,False,False,True,accepted,-0.27537188306450844,0.9595193955469011,0.971166693601323
29,CoRoT-2260816060915.fits,61268.256347222225,98.0,2.5135018825531006,-0.32560495563809866,5.911464260439942,10,1090.0,69.31484252829145,8076.0,381.37939965635394,7596.0,473.6614382983543,5745.5,361.7657818599276,5206.5,327.8276117402686,6432.5,350.6168214127665,7664.0,358.4262700551528,5611.5,267.63319186755103,5733.25,315.67544055258685,3407.5,216.68837239922306,3496.5,218.03017627833015,2461268.761865081,0.6441425042981872,0.9866892944939331,False,False,False,False,False,False,True,accepted,-0.22737406566739082,0.9727229832134549,0.971166693601323
30,CoRoT-2260816061215.fits,61268.25934722222,98.0,2.407325267791748,-5.7274947503531735,5.3482972116321434,9,945.75,51.04218031911084,7063.5,444.75373773694173,6592.5,423.48384112851943,5006.0,315.2031161762767,4531.5,427.98928913887266,5703.0,362.66288709985884,7278.5,280.5303424485942,4942.0,233.3800140046683,5108.5,246.11686034187048,3002.5,189.05260813409322,2963.0,188.4219067993831,2461268.764864945,0.5651127376466454,0.9758366591487773,False,False,False,False,False,False,True,accepted,-0.1553773283958435,0.9620722730206261,0.971166693601323
31,CoRoT-2260816061515.fits,61268.26134722222,98.0,2.379807472229004,-6.713405897632342,4.483903286534087,10,855.5,53.866613241870695,6231.5,294.2751026446966,5865.0,380.6555295648585,4494.0,428.67096649836026,3973.0,250.16020386902662,5011.5,312.50056582835737,6641.5,319.97359850455763,4407.0,212.32005550095394,4484.0,211.75151412321583,2719.0,172.90555672882977,2649.5,166.82594013364863,2461268.766864854,0.5003798998673362,0.9969101863888545,False,False,False,False,False,False,True,accepted,-0.10737951099872589,0.9828814579605106,0.971166693601323
32,CoRoT-2260816061815.fits,61268.26334722222,98.0,2.344447135925293,-1.6124449131225447,4.248702973265509,9,701.5,44.60950645284078,5207.0,331.1214541695538,4987.0,310.97282685543615,3793.5,238.8579746733331,3365.0,216.1582291084517,4232.5,322.9817295423783,5525.5,258.41392943498784,3677.0,231.5225445825348,3705.0,243.00993457426114,2210.0,139.15279399711775,2232.0,146.39626827793546,2461268.7688647634,0.4204695635715826,0.9728121517290256,False,False,False,False,False,False,True,accepted,-0.05938168242573738,0.9591546469868932,0.971166693601323
33,CoRoT-2260816062116.fits,61268.26534722222,98.0,2.396359920501709,-4.545861576744606,1.6832374111261856,10,896.5,56.44818091331043,6543.0,318.4947736499833,6381.0,397.89805658001563,4794.0,369.54385153494826,4524.5,284.885437303149,5378.5,335.3854720757897,7191.5,271.6879596462278,4813.0,306.0663643015291,4754.0,224.50193981752187,2964.5,184.8564157234691,2812.0,177.057763221672,2461268.7708646725,0.5401158096622716,0.9678304456746137,False,False,False,False,False,False,True,accepted,-0.011383865028619766,0.9542748289026487,0.971166693601323
34,CoRoT-2260816062415.fits,61268.26734722222,98.0,2.5452561378479004,-2.2560060033490004,1.431874736235784,9,1293.5,80.65838210096383,9620.0,449.9035383521099,9059.0,576.0762921686168,6912.0,431.0094604421044,6461.5,402.9177703481854,7802.0,491.2534383554356,10105.25,424.1851497856332,7002.0,337.34173556108,7029.0,331.9360822417672,4205.0,224.75133694928684,4103.5,260.9481250594899,2461268.7728645816,0.7831471382378737,0.9630724143931223,False,False,False,False,False,False,True,accepted,0.03661395236849785,0.9496152333729797,0.971166693601323
35,CoRoT-2260816062715.fits,61268.26934722222,98.0,2.71500825881958,-3.6982440185487064,2.555712265640267,10,1692.5,79.92627958375174,12461.5,392.3195797273943,11787.5,567.8971305235975,8966.0,431.96315353336803,8169.5,385.7948248504933,10108.5,540.285110476068,13876.5,534.8326299358271,8937.0,344.45279528241895,8940.5,337.76349902205374,5480.0,261.3614704507136,5272.0,251.44118106134349,2461268.7748644906,1.0100646848207142,0.9770467983914058,False,False,False,False,False,False,True,accepted,0.08461176976561546,0.9634266081933974,0.971166693601323
36,CoRoT-2260816063015.fits,61268.271347222224,98.0,2.730774402618408,-3.5062674066702684,2.5290275482134064,10,1739.5,82.96318938850663,12971.5,612.5635070136696,12151.5,573.8399919420734,9216.5,580.3175230201067,8341.5,397.8369901030343,10418.0,491.9775366047419,12865.0,490.86354997787316,8989.5,442.21413094237255,9128.0,439.7679751787401,5535.0,261.38372673327376,5459.0,343.72629069242794,2461268.7768643997,1.0351019810116193,0.9798896465200839,False,False,False,False,False,False,True,accepted,0.13260958716273308,0.9662621799425382,0.971166693601323
37,CoRoT-2260816063315.fits,61268.273347222224,94.0,2.6321020126342773,-3.7796416036721894,2.240236460998986,9,1521.0,95.76986410389868,11113.0,424.0160614771943,10436.5,502.80877223410613,7891.0,376.35097870923016,7109.0,456.6623627732491,8978.5,428.21787635798034,11494.5,548.2152230101693,7784.5,371.2715997670767,8019.5,386.36276040161107,4824.0,309.8803260681043,4750.0,302.06009358659117,2461268.7788643087,0.8917182680434126,0.9945747421080379,False,False,False,False,False,False,True,accepted,0.1806074045598507,0.9807758882341922,0.971166693601323
38,CoRoT-2260816063616.fits,61268.275347222225,94.0,2.669419765472412,-6.5095280360737675,4.453606917907138,10,1524.5,72.709044106225,11105.0,419.53622914153647,10597.0,687.7760693604101,8006.0,509.1143387903682,7307.25,394.37269060198014,9089.5,578.0158359274359,11909.5,568.0081080899223,7893.0,345.1331378487887,8000.5,308.35790406814283,4849.0,308.35566185292225,4753.5,224.47832791808798,2461268.780864218,0.8999259197348981,0.9877716190913737,False,False,False,False,False,False,True,accepted,0.2286052219569683,0.9740997705869352,0.971166693601323
39,CoRoT-2260816063915.fits,61268.277347222225,94.0,2.8066656589508057,-1.6177017862752905,2.426472213033719,9,1787.5,84.41254047619276,13323.0,462.1259284425824,12648.5,487.50264978512655,9604.5,453.5609762257865,8484.25,654.0055115530632,10886.0,514.0782744748724,13308.5,512.9405869996724,9426.0,454.1249927733133,9543.0,371.6210453849049,5780.5,367.59123599521905,5660.5,272.7110674298048,2461268.7828641264,1.0746919739507612,0.9698351506679138,False,False,False,False,False,False,True,accepted,0.276603028178215,0.9564435905026754,0.971166693601323
40,CoRoT-2260816064216.fits,61268.279347222226,94.0,2.710918664932251,-3.668445331635894,0.5742318010136387,9,1598.0,76.21453098179569,11813.0,569.1256672640728,11147.0,708.8555501494172,8415.5,405.4412133125205,7539.0,479.41706222090755,9576.0,447.8457674906241,12188.5,469.7731783931703,8226.5,317.06847044766914,8483.5,400.6230976949825,5110.0,238.98202504982135,5026.0,237.34681310956353,2461268.7848640354,0.9479363553062723,0.9829546260570678,False,False,False,False,False,False,True,accepted,0.32460084557533264,0.9694143744175739,0.971166693601323
41,CoRoT-2260816064515.fits,61268.281347222226,94.0,2.556375503540039,-5.560736949325793,-0.1136766983593418,10,1263.5,62.15446403533986,9291.5,457.07020386573834,8889.5,559.7279467137458,6797.5,441.1774871640453,6045.0,388.3139658129541,7540.5,484.38072112697773,10169.0,426.86116505480857,6645.0,313.80214347653197,6689.0,319.0231525264277,4021.5,250.76743998378512,4014.0,257.84818176562413,2461268.786863944,0.7560387959095389,0.9744667837994153,False,False,False,False,False,False,True,accepted,0.37259865179657936,0.9610756377354015,0.971166693601323
42,CoRoT-2260816064815.fits,61268.28434722222,94.0,2.5257174968719482,-2.5293056090028045,2.3484455069273054,9,1223.0,77.772525148716,8956.5,422.959954559452,8332.0,524.624922888681,6350.0,403.80665142628504,5672.0,357.1378495708832,7211.0,454.04108484760906,9319.5,440.10219354846345,6154.5,395.3479408760671,6356.5,312.69081966018035,3771.0,237.4412607072991,3776.5,181.94388236881156,2461268.7898638076,0.7119308384562917,1.0016696777372118,False,False,False,False,False,False,True,accepted,0.4445953778922558,0.987954338371165,0.971166693601323
43,CoRoT-2260816065115.fits,61268.28634722222,94.0,2.5218663215637207,-3.3581071573566135,0.18653750057188745,10,1118.0,69.71478251942602,8478.5,404.3710268643021,7768.0,493.9795383117138,5928.0,376.97099679606583,5406.0,340.3891422391034,6893.5,442.8192429001818,8765.0,409.91730911187557,5895.5,278.40790622511577,6088.0,290.3592394350264,3587.5,230.4510094878367,3575.5,229.68016290557773,2461268.791863716,0.6753418783479743,0.9652815331494743,False,False,False,False,False,False,True,accepted,0.4925931841135025,0.9520963246957228,0.971166693601323
44,CoRoT-2260816065415.fits,61268.288347222224,94.0,2.583141803741455,-2.91585529270467,-0.5257451990303252,9,1524.0,72.68519725673131,10903.0,520.004400059148,10202.0,501.85978796085266,7869.0,495.4720977209591,7163.0,451.01876172006985,8744.0,556.044938593927,10826.0,532.5557796965488,7780.5,367.42476709091903,7831.5,369.8331808331768,4748.5,298.98961189833193,4593.5,219.0810062984221,2461268.793863625,0.8829051564819476,1.0064838007631445,False,False,False,False,False,False,True,accepted,0.5405909903347492,0.9927690426356447,0.971166693601323
45,CoRoT-2260816065716.fits,61268.290347222224,94.0,2.6712489128112793,-5.213492039667226,-0.020226019084716995,10,1535.5,73.23367479508592,11563.5,551.5060882402969,10883.0,508.9709155806665,8255.5,524.9804426534955,7533.0,479.03551262900874,9243.5,445.33252394442195,11018.0,412.22762457908914,8268.5,394.3553500769573,8365.5,354.650345669983,4985.5,269.067713434763,4901.0,233.74681873703423,2461268.7958635334,0.9277331447426759,0.965078462531667,False,False,False,False,False,False,True,accepted,0.5885887965559959,0.9519597950340875,0.971166693601323
46,CoRoT-2260816070015.fits,61268.292347222225,94.0,2.7409188747406006,-1.5448591312022018,-0.2164165814183434,10,1694.0,80.79312608458191,12653.5,622.454697800691,12028.0,573.659811419924,9086.0,442.28083652510287,8280.5,391.03666652481905,10316.5,492.03204560306335,12595.5,533.9786538624435,8894.0,420.00846713021446,8921.0,347.39928176451184,5510.0,343.58537717534654,5517.0,347.3782644715378,2461268.7978634425,1.0213663833071949,0.9670918469457112,False,False,False,False,False,False,True,accepted,0.6365866139531136,0.9539777640682295,0.971166693601323
47,CoRoT-2260816070315.fits,61268.294347222225,100.0,2.7983975410461426,1.1999152262074517,-2.1773772484145866,9,1876.0,90.38176176986376,13703.5,533.6381636206689,12985.5,619.3265282003179,9869.0,647.305005212789,8948.5,563.4428855580128,11142.5,526.191178884463,14785.5,564.1401491020478,9818.5,374.6244668058879,9901.0,472.21531367381675,5996.0,381.2952255042528,5827.0,366.89743467022856,2461268.799863351,1.1107380604199646,0.9848204450712875,False,False,False,False,False,False,True,accepted,0.6845844201743603,0.9714984978170406,0.971166693601323
48,CoRoT-2260816070615.fits,61268.296347222225,100.0,2.8124871253967285,-1.5641886441615043,-2.9289043865097995,10,1870.25,80.09310113721284,13599.0,524.1371336069839,12917.0,492.8476078557472,9799.75,528.8930548053994,8728.0,429.35034594416015,11112.5,529.9962299969992,14059.5,531.1544001454689,9701.5,370.1603365806713,9722.0,473.2395215383062,5899.5,375.15863623454624,5696.25,320.24183685798386,2461268.8018632596,1.1002149282157438,0.9911924964603499,False,False,False,False,False,False,True,accepted,0.732582226395607,0.9778171066258864,0.971166693601323
