source_id,ra,dec,g_mag
135293329546401152,46.26726038916,31.28188951457,12.733052
123310744451176192,47.63444164999,30.42854983736,12.74018
123236531712753536,46.00898449681,30.72722001511,12.742047
122148152640010624,47.50045172685,29.63943497314,12.743953
122967563680585088,46.73838227941,30.23195864891,12.74502
122905441273707648,47.34949733363,29.88978577696,12.749809
123055249733101184,46.23584958748,30.0277512834,12.759816
123254536215715200,46.42744177369,30.88451064704,12.769779
123579201383539840,47.43881646814,31.03401210313,12.777933
123581022449733248,47.1837955428,30.99858935189,12.780424
123401905133603328,47.94270163675,30.96228881454,12.788063
123715369027143040,47.81099049836,31.63837904404,12.791678
122844521457582592,46.56645729099,29.71937871002,12.800056
123266557828079488,46.57242423074,31.08693116423,12.804982
123278137059444864,46.41769456693,31.12991513724,12.810261
123437463166284672,48.70937551406,30.99972323382,12.811987
123575902848681472,47.13302102937,30.98151049356,12.82493
123001992138403072,47.05879824027,30.56013981463,12.826014
123581228608163200,47.20061883276,31.03150308328,12.828362
123069612103727744,46.13150526968,30.18113679465,12.828562
123155099133004288,46.63667222684,30.27028948895,12.829274
122944783174218240,46.96276929541,29.94400268381,12.830075
123514330197233408,48.36032295104,31.51527689203,12.831811
123580571476757120,47.37252588064,31.0847547012,12.836382
123307892592892416,47.73344258036,30.40139882091,12.840658
122896439022267392,47.06427569205,29.87094364144,12.845078
123520892907192064,47.90165334597,31.41715454483,12.847713
123341260195516672,48.09127957242,30.66168056232,12.853077
122994329916755584,46.98943114438,30.42921274644,12.855608
122965124139172736,46.69504459707,30.1130772934,12.85811
123187461710028160,46.7387393907,30.57289881715,12.866127
135295425490428288,46.32111979662,31.3749246652,12.866453
122955258598762368,46.65050921182,30.00051881883,12.87413
123614278381009792,47.77056771854,31.36770580987,12.875083
123164822938900864,46.21129215023,30.29017287089,12.878419
123361910398218752,47.32867774246,30.4849383292,12.88156
123639365285314560,46.70143199177,31.13584617521,12.883978
123419806557272704,47.84965139964,31.17212376543,12.885782
122908155693099264,47.59989099634,29.86598389272,12.893802
123452310869530752,48.31056064661,31.13980915789,12.894079
123332361023267200,48.44793165399,30.63378143483,12.895261
123415786467905024,47.63642672173,31.05868857244,12.898672
123203168406870528,46.56243376023,30.67434923755,12.900394
123590196499846656,46.92200771255,31.02889321212,12.902613
123733163075071104,47.7176920732,31.82372464895,12.903999
123514776873771648,48.00165211114,31.23098969639,12.906549
123409013303609344,47.96321524301,31.17758888758,12.913064
135286453302212096,46.10761160717,31.16824912445,12.913223
123208455510163584,46.70107138634,30.7983458886,12.916311
122552807278826240,48.40189620924,30.16250407658,12.921053
122562732946903296,48.72077576185,30.39080808823,12.921058
123152689655341824,46.4637333854,30.26835112897,12.924211
123579957297792512,47.29850660867,31.0331731833,12.927453
123170423576238080,46.24324057125,30.44387083395,12.936201
123356928236156416,47.45500290279,30.42144865852,12.944206
123314493959356800,47.80462863289,30.48442459383,12.945005
122992921167491200,46.80852548526,30.36296162636,12.946753
122947188355821952,46.99030977112,30.05089850845,12.951081
122677739287274368,48.70828256606,30.76862683103,12.957466
123524118427076480,48.21888870754,31.4493496822,12.95909
123394174192592128,47.88486657535,30.83420979222,12.95972
123245259086364416,46.19866597858,30.8869804121,12.963954
123498799595549312,48.17083300947,31.13598942034,12.970964
123374211184547968,47.30040353847,30.55916625941,12.971937
