frame_index,file_name,mjd_utc,weather,background_rms,shift_x,shift_y,registration_stars,target_flux,target_snr,comp_1_flux,comp_1_snr,comp_2_flux,comp_2_snr,comp_3_flux,comp_3_snr,comp_4_flux,comp_4_snr,comp_5_flux,comp_5_snr,comp_6_flux,comp_6_snr,comp_7_flux,comp_7_snr,comp_8_flux,comp_8_snr,comp_9_flux,comp_9_snr,comp_10_flux,comp_10_snr,bjd_tdb,ensemble_flux,differential_flux,accepted,hours_from_expected_mid,detrended_flux,transit_model
30,WASP-10260808070915.fits,61260.298347222226,7.0,2.0430030822753906,3.9351963800394287,9.792151495674204,0,14.5,0.9220781804222258,32.5,3.1974991391350147,22.5,2.1462164544310425,13.0,1.0124852960292914,-14.5,-0.9510510259991327,-8.0,-0.445048481771117,32.5,2.026592515099594,-2.0,-0.12980580718324244,29.0,2.7943188606887515,23.0,1.4481964986125375,15.0,0.9538739797471301,2461260.802391812,0.0039939260668624705,4.840683830815407,False,-2.2895037084817886,4.738560896682206,1.0
31,WASP-10260808071216.fits,61260.300347222226,7.0,2.0490081310272217,3.9351963800394287,9.792151495674204,1,-6.5,-0.41334539122375635,9.5,0.6231023963442593,-9.5,-0.6041201871731824,12.0,1.1682522646491822,-1.5,-0.098384588896462,10.0,0.6490290359162123,40.5,2.5254460572779553,-23.0,-1.4927667826072883,6.0,0.385423291129483,14.5,0.9129934447774694,15.0,0.9538739797471301,2461260.804391936,0.002212087232788488,-3.9178683996750605,False,-2.2415007390081882,-3.835213917270006,1.0
32,WASP-10260808071516.fits,61260.30234722223,7.0,2.0649964809417725,1.243213166274117,11.232042038501667,0,12.0,0.763099183797704,5.0,0.31795799324904334,-11.5,-0.7387279746648423,-7.0,-0.440755456099468,-23.5,-1.4653822801489371,2.5,0.15897899662452167,45.0,2.1462164544310425,-34.0,-2.140812215340273,30.0,1.8707007831688558,-11.5,-0.7387279746648423,5.5,0.3463078583638677,2461260.8063920597,-0.00030953048403559467,-51.69119303338171,False,-2.193497769534588,-50.60067432034166,1.0
33,WASP-10260808071815.fits,61260.30434722222,7.0,2.0377418994903564,1.243213166274117,11.232042038501667,0,26.0,1.6533815648950254,8.0,0.5087327891984694,0.5,0.032118607594123584,27.5,1.7315392918193384,-1.5,-0.09353503915844279,-27.5,-1.7487689628697385,15.0,0.9538739797471301,-28.5,-2.691756535464608,14.0,0.8729936988121327,3.0,0.1927116455647415,58.5,3.6834563116884107,2461260.8083921834,0.0011858597141105212,29.23336230598669,False,-2.1454948000609875,28.61663193531851,1.0
34,WASP-10260808072116.fits,61260.30634722222,7.0,2.0880439281463623,1.243213166274117,11.232042038501667,0,7.0,0.6677117858229911,24.0,1.526198367595408,19.0,1.220507088576696,8.0,0.5037205212565348,-0.5,-0.0311783463861476,-3.5,-0.22257059527433035,-6.0,-0.381549591898852,-25.5,-1.6056091615052048,40.0,2.494267710891808,-17.5,-1.686226898691488,186.0,11.711502119214435,2461260.810392307,0.0006310795696352299,14.789471537999702,False,-2.097491830587387,14.47746102863215,1.0
35,WASP-10260808072416.fits,61260.309347222224,7.0,2.0703213214874268,4.203810183086034,10.066236441478054,1,10.5,0.661133184149202,6.0,0.37779039094240113,-33.0,-2.164460955722164,-23.5,-1.4653822801489371,-4.5,-0.28334279320680084,-3.5,-0.21824842470303318,35.0,2.271601625706743,-24.5,-1.5738117721120555,12.5,0.7948949831226084,2.0,0.15261983675954083,5.0,0.3148253257853343,2461260.8133924925,4.18791482398415e-06,3342.952421052627,False,-2.025487381964922,3272.4268255298816,1.0
36,WASP-10260808072715.fits,61260.311347222225,7.0,2.0810799598693848,4.204410019603614,10.372589107023927,1,23.0,1.4481964986125375,30.0,1.8707007831688558,20.5,1.3036277723210778,14.5,0.9220781804222258,20.0,1.870700783168856,11.5,0.7313033844727997,35.5,2.2136625934164793,10.5,0.6547452741090996,32.0,1.9954141687134463,-37.0,-2.3297074108114737,43.5,2.766234541266677,2461260.815392616,0.004464640523914737,6.868787420264055,False,-1.9774844124913216,6.723877992214006,1.0
37,WASP-10260808073016.fits,61260.313347222225,7.0,2.028329849243164,3.9545330409558233,10.267111157237935,1,19.0,1.2462047926885187,4.0,0.2518602606282674,35.0,2.2037772804973397,14.0,0.9182561630336453,15.5,1.4639377649018044,4.0,0.2494267710891808,18.0,1.1224204699013136,-15.5,-1.4935152531267466,25.5,1.6215857655701211,26.5,1.7199269451779626,22.0,1.3852314334554707,2461260.81739274,0.004076846244154974,6.213953584748027,False,-1.9294814430177212,6.082859054549162,1.0
38,WASP-10260808073317.fits,61260.315347222226,4.0,2.026918649673462,3.7428801273557895,10.06566878683843,0,16.0,1.0174655783969389,20.0,1.9077479594942601,3.0,0.19470871077486368,2.5,0.15741266289266714,30.0,1.9077479594942601,-9.0,-0.572324387848278,59.5,3.902588692892993,-10.0,-0.9635582278237074,27.0,1.7344048100826734,14.75,1.1144816532800834,36.5,2.368955981094175,2461260.819392863,0.004473180288189328,4.769164656667288,False,-1.8814784847199917,4.66855054818064,1.0
39,WASP-10260808073615.fits,61260.317347222226,4.0,2.0243427753448486,3.7428801273557895,10.06566878683843,1,19.0,1.2082403743463648,22.0,1.3990151702957907,25.0,1.6225725897905308,3.0,0.18889519547120057,-21.0,-2.003135357468973,-16.0,-1.0174655783969389,-0.5,-0.03279486296548734,11.0,1.0599140506060782,27.0,1.7344048100826734,11.5,0.8689178991675226,44.5,2.8881792098271446,2461260.821392987,0.0034470250941050443,7.349332436441301,False,-1.8334755152463913,7.194285046741557,1.0
40,WASP-10260808073915.fits,61260.31934722223,4.0,2.026425361633301,4.197843142214509,11.410111946045,2,29.5,1.8395224367827083,-9.5,-0.5923885813368044,31.5,2.975099328671409,-16.5,-1.5583853626374047,10.5,0.6547452741090996,-6.0,-0.381549591898852,42.0,2.618981096436398,34.0,2.1201275542580365,20.0,1.247133855445904,-15.5,-0.9759585099345363,16.5,1.5583853626374047,2461260.82339311,0.003635376604663818,10.819603471858368,False,-1.7854725569486618,10.591344471410943,1.0
41,WASP-10260808074215.fits,61260.32134722223,4.0,2.015624761581421,3.660170821933434,10.022507695367679,1,18.5,1.1648537054057369,31.5,1.9833995524476058,4.5,0.28334279320680084,19.0,1.1847771626736088,-4.5,-0.28334279320680084,21.0,1.309490548218199,13.5,0.885461300068158,29.0,1.8259868895549387,5.5,0.5299570253030391,-20.0,-1.2593013031413371,-12.0,-0.787076711171696,2461260.825393234,0.0030083712675927593,8.199342591915013,False,-1.7374695874750614,8.026362708758993,1.0
42,WASP-10260808074516.fits,61260.32334722222,4.0,2.0704727172851562,3.5627161494836344,9.970657956034842,1,-3.0,-0.190774795949426,12.5,0.7870633144633357,4.0,0.2518602606282674,31.0,1.971339558144069,-26.5,-1.6685742266622716,-5.0,-0.31795799324904334,40.0,2.5694886075298866,2.5,0.15897899662452167,13.0,0.6263128480854098,-4.0,-0.2543663945992347,43.0,2.762200253094628,2461260.827393357,0.0014403086839118906,-2.7771824503175013,False,-1.689466629177332,-2.718592790186387,1.0
43,WASP-10260808074815.fits,61260.32534722222,4.0,2.070941686630249,3.829246306146146,6.095711517852422,0,4.5,0.29515376668938603,14.0,0.8993210126354603,20.0,1.247133855445904,-7.0,-0.4451411905486607,33.0,2.1198281012121565,-4.75,-0.3589008713952811,19.0,1.2462047926885187,24.5,2.410422427963319,32.5,2.046364617604673,20.5,1.3168629113590669,10.5,0.6744907594765952,2461260.8293934804,0.0042568628533812295,1.4094886790243184,False,-1.6414636708796024,1.3797529795735146,1.0
44,WASP-10260808075115.fits,61260.32734722222,4.0,2.059955596923828,-1.4302435594171214,8.847177657919026,0,8.0,0.5087327891984694,-36.5,-2.3210933507180167,-35.0,-2.2037772804973397,6.0,0.37414015663377115,-20.0,-1.2847443037649433,24.5,1.9081453655936644,-19.5,-1.240036173671269,-12.5,-0.7948949831226084,-13.0,-0.8437377466910759,-20.0,-1.8889519547120057,-2.0,-0.12847443037649434,2461260.831393604,-0.0049989165088490575,-2.1337957230901106,False,-1.593460701406002,-2.088779463466699,1.0
45,WASP-10260808075416.fits,61260.32934722222,4.0,2.0060949325561523,-0.10923062297823094,12.134280688446893,3,60.5,3.9681784188239675,166.5,10.806333448004935,272.0,17.126497722722185,230.0,22.16183923994527,139.0,8.928972911166355,92.5,8.651991122155959,85.0,5.405285885233737,114.5,7.510023619096599,106.5,6.70577943922762,46.5,2.987030506253493,125.0,8.112862948952653,2461260.8333937274,0.036230212155314745,2.226502740885368,False,-1.5454577431082726,2.1795306599352835,1.0
46,WASP-10260808075716.fits,61260.33134722222,4.0,2.063584804534912,3.5914009268433915,9.896271769609939,1,16.5,1.0492613777218431,-16.5,-1.0708979092617503,13.0,0.8185458470418691,-12.5,-0.77945865965369,-2.0,-0.12847443037649434,0.5,0.032118607594123584,41.5,2.6658444303122573,28.5,2.691756535464608,22.75,1.7905995179156085,-2.0,-0.12718319729961736,18.0,1.1562698733884489,2461260.8353938507,0.0010481590891029881,20.989180200524277,False,-1.497454784810543,20.546375683219757,1.0
47,WASP-10260808080015.fits,61260.334347222226,4.0,2.0903351306915283,3.479273709736617,10.029598477606783,0,24.0,1.526198367595408,-24.0,-1.526198367595408,1.5,0.09635582278237075,10.0,0.6296506515706686,8.5,0.6486343062280485,-37.0,-2.376776961965145,44.0,2.826437468282875,29.5,1.8759521601693558,19.0,1.1847771626736088,-3.0,-0.190774795949426,23.0,1.4774559493296846,2461260.8383940356,0.0018649107827987542,17.1589977896831,False,-1.4254503473639488,16.796997861096074,1.0
48,WASP-10260808080315.fits,61260.336347222226,9.0,2.050166606903076,3.479273709736617,10.029598477606783,1,3.0,0.190774795949426,-8.0,-0.763099183797704,4.0,0.2569488607529887,5.0,0.47223798867800143,7.0,0.4451411905486607,13.0,0.8350837974472131,26.0,1.6701675948944261,-20.5,-1.3036277723210778,25.0,1.55891731930738,-47.0,-2.9888051365410075,15.5,0.995676835417831,2461260.840394159,0.001256747844229566,3.1828182704798285,False,-1.3774473890662193,3.1156709929557342,1.0
49,WASP-10260808080616.fits,61260.33834722223,9.0,2.0751395225524902,2.9968462223899763,7.44262879540517,10,298.0,18.950296397642983,2106.5,133.95570255582197,2382.5,151.50698378316915,2014.0,156.8573374002302,1481.5,94.21095339969155,1192.5,74.36035613096202,1140.5,53.85874260872606,720.5,45.366329445666665,684.5,64.6493806500184,719.5,46.21867632794383,838.5,45.70419040102677,2461260.842394282,0.3125465862578215,1.271277149722476,True,-1.3294444307684898,1.2444572711343134,1.0
50,WASP-10260808080916.fits,61260.34034722222,9.0,2.0533957481384277,-0.7755866306958374,9.130014137309388,10,244.0,23.274525105829973,2251.5,141.76584420113602,2044.0,134.06539980291222,2322.5,146.23636382728776,1423.0,90.49084487867773,1323.0,84.13168501369687,1195.0,74.51624786289275,703.0,68.44011183736458,687.5,64.9327234432252,919.0,59.03400075799914,682.5,43.401266078494416,2461260.8443944054,0.3163107861901039,1.0285243107005742,True,-1.2814414724707603,1.006825739980582,1.0
51,WASP-10260808081215.fits,61260.34234722222,9.0,2.056426763534546,2.6903514275700218,8.482038128322642,11,1475.5,92.00730018552156,13136.0,843.8200587128147,13359.5,624.7906778186083,12140.5,764.4273735393701,7664.5,487.39780785145854,7772.0,484.63621622627824,7338.5,462.0691306551351,4434.0,281.96514841325165,3919.5,377.66664739550214,4634.0,294.68346814321336,4939.5,233.2619545074988,2461260.846394528,1.8864242639693924,1.0428901763560299,True,-1.2334385253489017,1.0208885318548586,1.0
52,WASP-10260808081516.fits,61260.34434722222,9.0,2.0916545391082764,5.078930295219209,6.217193974150348,11,1376.5,88.42252670662222,12937.5,814.6105304695524,12457.5,784.3872991941603,11273.0,724.1461268171103,7330.0,466.12641810309754,7680.0,478.8994004912271,7288.5,695.2310501386958,4213.5,273.4683842832961,3821.5,238.2961014293261,4488.75,252.35647051942505,4788.0,304.47657433528394,2461260.8483946514,1.8446528485079912,0.9949478216553344,True,-1.1854355670511723,0.9739576073781578,1.0
